name,brand,description,image_url
Viti da cartongesso punta chiodo,Knauf,Viti per fissaggio di lastre in cartongesso su orditura metallica,/images/knauf_prodotti/Vitidacartongessopuntachiodo.webp
Viti Diamant punta chiodo,Knauf,Viti per fissaggio di lastre in cartongesso ad alta densità su orditura metallica,/images/knauf_prodotti/VitiDiamantpuntachiodo.webp
Viti Diamant punta Teks,Knauf,Viti per fissaggio di lastre in cartongesso ad alta densità su orditura metallica,/images/knauf_prodotti/VitiDiamantpuntaTeks.webp
Viti per Lastre Forate Cleaneo,Knauf,Viti per fissaggio di lastre forate Cleaneo su orditura metallica,/images/knauf_prodotti/VitiperLastreForateCleaneo.webp
Viti Vidiwall,Knauf,Viti per fissaggio di lastre in gessofibra su orditura metallica,/images/knauf_prodotti/VitiVidiwall.webp
Nastro biadesivo,Knauf,Nastro di guarnizione acustica per orditure metalliche,/images/knauf_prodotti/Nastrobiadesivo.webp
Nastro in fibra di vetro,Knauf,Accessori per la stuccatura dei giunti,/images/knauf_prodotti/Nastroinfibradivetro.webp
Nastro in rete Top Quality,Knauf,Accessori per la stuccatura dei giunti,/images/knauf_prodotti/NastroinreteTopQuality.webp
Nastro microforato,Knauf,Accessori per la stuccatura dei giunti,/images/knauf_prodotti/Nastromicroforato.webp
Trennfix,Knauf,Nastro adesivo per stuccature di precisione,/images/knauf_prodotti/Trennfix.webp
AQUAPANEL® Water Barrier,Knauf,Membrana impermeabile e traspirante per pareti di tamponamento Aquapanel,/images/knauf_prodotti/AQUAPANELWaterBarrier.webp
Flächendicht,Knauf,Sigillante impermeabilizzante sintetico,/images/knauf_prodotti/Flächendicht.webp
Flächendichtband,Knauf,Nastro sigillante impermeabilizzante,/images/knauf_prodotti/Flächendichtband.webp
Alzalastre,Knauf,Attrezzo per il sollevamento delle lastre,/images/knauf_prodotti/Alzalastre.webp
Attrezzo speciale TOOL STR 2G,Knauf,Attrezzo per sistema cappotto,/images/knauf_prodotti/AttrezzospecialeTOOLSTR2G.webp
Cartuccia per Lastre Forate Cleaneo,Knauf,Cartuccia da riempire con stucco Uniflott per stuccatura a regola d'arte delle lastre forate Cleaneo,/images/knauf_prodotti/CartucciaperLastreForateCleaneo.webp
Cesoie,Knauf,Cesoie per profili metallici,/images/knauf_prodotti/Cesoie.webp
EJOT® Iso-Corner 140,Knauf,Accessori per supporto carichi pesanti su sistema cappotto termico,/images/knauf_prodotti/EJOTIso-Corner140.webp
EJOT® Iso-Corner 200,Knauf,Accessori per supporto carichi pesanti su sistema cappotto termico,/images/knauf_prodotti/EJOTIso-Corner200.webp
Kit di ricambio per TOOL STR 2GS,Knauf,Gamma attrezzi per sistema cappotto termico,/images/knauf_prodotti/KitdiricambioperTOOLSTR2GS.webp
"Pinza per tasselli ""Molly""",Knauf,Gamma attrezzi,/images/knauf_prodotti/PinzapertasselliMolly.webp
Poggiapiedi per taglierina SPEWE,Knauf,Gamma attrezzi per sistema cappotto,/images/knauf_prodotti/PoggiapiedipertaglierinaSPEWE.webp
Punta speciale High-Speed,Knauf,Gamma attrezzi per sistema cappotto termico,/images/knauf_prodotti/PuntaspecialeHigh-Speed.webp
Punzonatrice,Knauf,Gamma attrezzi,/images/knauf_prodotti/Punzonatrice.webp
Segaccio,Knauf,Gamma attrezzi,/images/knauf_prodotti/Segaccio.webp
Set di montaggio per Lastre Forate Knauf,Knauf,Accessori per l'installazione a regola d'arte delle lastre Forate Cleaneo,/images/knauf_prodotti/SetdimontaggioperLastreForateKnauf.webp
Spatola per angoli,Knauf,Gamma attrezzi,/images/knauf_prodotti/Spatolaperangoli.webp
Spatola per rasatura,Knauf,Gamma attrezzi,/images/knauf_prodotti/Spatolaperrasatura.webp
"Spatole, frattoni e cazzuole",Knauf,Gamma attrezzi,/images/knauf_prodotti/Spatolefrattoniecazzuole.webp
Squadra millimetrata,Knauf,Gamma attrezzi,/images/knauf_prodotti/Squadramillimetrata.webp
Stagge,Knauf,Gamma attrezzi,/images/knauf_prodotti/Stagge.webp
Taglialastre e cutter,Knauf,Gamma attrezzi,/images/knauf_prodotti/Taglialastreecutter.webp
Taglierina SPEWE 112 GT L,Knauf,Gamma attrezzi,/images/knauf_prodotti/TaglierinaSPEWE112GTL.webp
Tampone per smerigliare,Knauf,Gamma attrezzi,/images/knauf_prodotti/Tamponepersmerigliare.webp
Utensile d'espansione per tasselli antisfondellamento,Knauf,Attrezzo per realizzazione di controsoffitti antisfondellamento,/images/knauf_prodotti/Utensiledespansionepertasselliantisfondellamento.webp
Cornici,Knauf,Cornici in polistirolo,/images/knauf_prodotti/Cornici.webp
Distanziatore universale,Knauf,Distanziatore universale C5 / Acustico,/images/knauf_prodotti/Distanziatoreuniversale.webp
Distanziatore Universale piegato 60/27,Knauf,Distanziatore universale piegato per CPlus 60/27,/images/knauf_prodotti/DistanziatoreUniversalepiegato6027.webp
Giunto Lineare 60/27,Knauf,Giunto Lineare per CPlus 60/27,/images/knauf_prodotti/GiuntoLineare6027.webp
Prolunga PKT,Knauf,Accessori della linea Knaufixy,/images/knauf_prodotti/ProlungaPKT.webp
Quadrotti e pannelli,Knauf,Quadrotti decorativi in polistirolo,/images/knauf_prodotti/Quadrottiepannelli.webp
Rosoni,Knauf,Rosoni in polistirolo,/images/knauf_prodotti/Rosoni.webp
Sabbia quarzifera,Knauf,"Sabbia quarzifera per malte, intonaci e muratura",/images/knauf_prodotti/Sabbiaquarzifera.webp
Spessori in PVC per bordo AMF,Knauf,Accessori per orditure a T per controsoffitti modulari,/images/knauf_prodotti/SpessoriinPVCperbordoAMF.webp
Squadretta inferiore per profilo asolato,Knauf,Squadretta metallica per fissaggio di profili asolati,/images/knauf_prodotti/Squadrettainferioreperprofiloasolato.webp
HERADESIGN® Baffle Element Arc Superfine,Knauf,Baffle curvi in lana di legno per infinite possibilità acustiche e di design,/images/knauf_prodotti/HERADESIGNBaffleElementArcSuperfine.webp
HERADESIGN® Baffle Element Fine,Knauf,Soluzione economica per baffle acustici in lana di legno senza telaio,/images/knauf_prodotti/HERADESIGNBaffleElementFine.webp
HERADESIGN® Baffle Element Fine A2,Knauf,Soluzione economica per baffle acustici in lana di legno senza telaio,/images/knauf_prodotti/HERADESIGNBaffleElementFineA2.webp
HERADESIGN® Baffle Element Profile Fine,Knauf,Baffle acustici in lana di legno ad alte prestazioni disponibili in diverse superfici e dimensioni,/images/knauf_prodotti/HERADESIGNBaffleElementProfileFine.webp
HERADESIGN® Baffle Element Profile Fine A2,Knauf,Baffle acustici in lana di legno ad alte prestazioni disponibili in diverse superfici e dimensioni,/images/knauf_prodotti/HERADESIGNBaffleElementProfileFineA2.webp
HERADESIGN® Baffle Element Profile Superfine,Knauf,Baffle acustici in lana di legno ad alte prestazioni disponibili in diverse superfici e dimensioni,/images/knauf_prodotti/HERADESIGNBaffleElementProfileSuperfine.webp
HERADESIGN® Baffle Element Profile Superfine A2,Knauf,Baffle acustici in lana di legno ad alte prestazioni disponibili in diverse superfici e dimensioni,/images/knauf_prodotti/HERADESIGNBaffleElementProfileSuperfineA2.webp
HERADESIGN® Baffle Element Superfine,Knauf,Soluzione economica per baffle acustici in lana di legno senza telaio,/images/knauf_prodotti/HERADESIGNBaffleElementSuperfine.webp
HERADESIGN® Baffle Element Superfine A2,Knauf,Soluzione economica per baffle acustici in lana di legno senza telaio,/images/knauf_prodotti/HERADESIGNBaffleElementSuperfineA2.webp
HERADESIGN® Baffle Line Fine,Knauf,Baffle acustici in lana di legno ad alte prestazioni con telaio in alluminio,/images/knauf_prodotti/HERADESIGNBaffleLineFine.webp
HERADESIGN® Baffle Line Fine A2,Knauf,Baffle acustici in lana di legno ad alte prestazioni con telaio in alluminio,/images/knauf_prodotti/HERADESIGNBaffleLineFineA2.webp
HERADESIGN® Baffle Line Superfine,Knauf,Baffle acustici in lana di legno ad alte prestazioni con telaio in alluminio,/images/knauf_prodotti/HERADESIGNBaffleLineSuperfine.webp
HERADESIGN® Baffle Line Superfine A2,Knauf,Baffle acustici in lana di legno ad alte prestazioni con telaio in alluminio,/images/knauf_prodotti/HERADESIGNBaffleLineSuperfineA2.webp
HERADESIGN® Sky Element,Knauf,Pensilina acustica preassemblata in lana di legno per infinite possibilità di progettazione,/images/knauf_prodotti/HERADESIGNSkyElement.webp
HERADESIGN® Sonic Element,Knauf,Pensiline acustiche in lana di legno disponibili in varie forme e fornite in kit,/images/knauf_prodotti/HERADESIGNSonicElement.webp
METAL Baffle Element,Knauf,Baffle acustico lineare in metallo per installazioni singole o di gruppo,/images/knauf_prodotti/METALBaffleElement.webp
MINERAL Baffle Element,Knauf,Baffle acustico minerale dal design lineare moderno e con buone prestazioni acustiche,/images/knauf_prodotti/MINERALBaffleElement.webp
MINERAL Baffle Element Arc,Knauf,Baffle curvi in materiale minerale installabili singolarmente o in gruppi per creare design emozionanti,/images/knauf_prodotti/MINERALBaffleElementArc.webp
MINERAL Baffle Line L,Knauf,Baffle acustico minerale con telaio in alluminio per un'estetica moderna e lineare,/images/knauf_prodotti/MINERALBaffleLineL.webp
MINERAL Baffle Line N,Knauf,Baffle acustico minerale con telaio in alluminio per un'estetica moderna e lineare,/images/knauf_prodotti/MINERALBaffleLineN.webp
MINERAL Sonic Element,Knauf,Pensilina flottante in materiale minerale disponibile in varie forme e colori per una flessibilità ottimale,/images/knauf_prodotti/MINERALSonicElement.webp
MINERAL Sonic Line,Knauf,"Pensilina acustica minerale per soffitti, con telaio in alluminio, per definire esteticamente gli spazi",/images/knauf_prodotti/MINERALSonicLine.webp
MINERAL Sonic Line Arc,Knauf,Pensilina acustica minerale concava e convessa per una flessibilità di progettazione ottimale,/images/knauf_prodotti/MINERALSonicLineArc.webp
MINERAL Wallcoustic Element,Knauf,"Assorbitore acustico minerale da parete di forma quadrata o rettangolare, veloce e facile da installare",/images/knauf_prodotti/MINERALWallcousticElement.webp
MINERAL Wallcoustic Line,Knauf,Assorbitore acustico minerale personalizzabile  da parete con telaio in alluminio preassemblato,/images/knauf_prodotti/MINERALWallcousticLine.webp
Riparatore per fughe,Knauf,Stucco in pasta pronto per una veloce riparazione di fughe danneggiate e scolorite.,/images/knauf_prodotti/Riparatoreperfughe.webp
Sabbia umida vagliata,Knauf,Sabbia selezionata ideale per la realizzazione di malte e intonaci,/images/knauf_prodotti/Sabbiaumidavagliata.webp
ADAGIO Acoustic+ 24mm,Knauf,,/images/knauf_prodotti/ADAGIOAcoustic24mm.webp
VARIOLINE Wood (Acoustic),Knauf,Piastrella per soffitto minerale effetto legno con buon assorbimento acustico ed eccellente attenuazione acustica,/images/knauf_prodotti/VARIOLINEWoodAcoustic.webp
VARIOLINE Wood (Alpha),Knauf,Piastrella per soffitto minerale effetto legno con eccellente assorbimento acustico,/images/knauf_prodotti/VARIOLINEWoodAlpha.webp
VARIOLINE Wood Diagonal (dB),Knauf,,/images/knauf_prodotti/VARIOLINEWoodDiagonaldB.webp
VARIOLINE Wood Diagonal C (dB),Knauf,,/images/knauf_prodotti/VARIOLINEWoodDiagonalCdB.webp
AMF THERMATEX® Feinstratos Hygena A1,Knauf,,/images/knauf_prodotti/AMFTHERMATEXFeinstratosHygenaA1.webp
HERADESIGN®️ Fine A2 Alpha+ 15mm,Knauf,Piastrella acustica in lana di legno finemente strutturata con eccellente resistenza al fuoco e buone prestazioni acustiche,/images/knauf_prodotti/HERADESIGNFineA2Alpha15mm.webp
HERADESIGN® Fine A2 Alpha+ 25mm,Knauf,Piastrella acustica in lana di legno finemente strutturata con eccellente resistenza al fuoco e alta performance acustica,/images/knauf_prodotti/HERADESIGNFineA2Alpha25mm.webp
HERADESIGN® Fine Plus 55mm,Knauf,,/images/knauf_prodotti/HERADESIGNFinePlus55mm.webp
HERADESIGN® Superfine Plus 55mm,Knauf,,/images/knauf_prodotti/HERADESIGNSuperfinePlus55mm.webp
PLAIN 19mm,Knauf,,/images/knauf_prodotti/PLAIN19mm.webp
AMF VENTATEC®  F Cornici perimetrali,Knauf,,/images/knauf_prodotti/AMFVENTATECFCorniciperimetrali.webp
AMF VENTATEC® Shadowline Cornici perimetrali,Knauf,,/images/knauf_prodotti/AMFVENTATECShadowlineCorniciperimetrali.webp
AMF VENTATEC® T15 - Profili portanti,Knauf,,/images/knauf_prodotti/AMFVENTATECT15-Profiliportanti.webp
AMF VENTATEC® T15 SG - Traversini,Knauf,,/images/knauf_prodotti/AMFVENTATECT15SG-Traversini.webp
AMF VENTATEC® T24 - Profili portanti,Knauf,,/images/knauf_prodotti/AMFVENTATECT24-Profiliportanti.webp
AMF VENTATEC® T24 GK - Traversini,Knauf,,/images/knauf_prodotti/AMFVENTATECT24GK-Traversini.webp
AMF VENTATEC® T24 SG - Traversini,Knauf,,/images/knauf_prodotti/AMFVENTATECT24SG-Traversini.webp
AXONIS Cornici perimetrali,Knauf,,/images/knauf_prodotti/AXONISCorniciperimetrali.webp
AXONIS Profili,Knauf,,/images/knauf_prodotti/AXONISProfili.webp
AXONIS Transizione,Knauf,,/images/knauf_prodotti/AXONISTransizione.webp
C profile Bandraster Donn 100,Knauf,,/images/knauf_prodotti/CprofileBandrasterDonn100.webp
C profile Bandraster Donn 125,Knauf,,/images/knauf_prodotti/CprofileBandrasterDonn125.webp
C profile Bandraster Donn 150,Knauf,,/images/knauf_prodotti/CprofileBandrasterDonn150.webp
C profile Bandraster Donn 50,Knauf,,/images/knauf_prodotti/CprofileBandrasterDonn50.webp
C profile Bandraster Donn 75,Knauf,,/images/knauf_prodotti/CprofileBandrasterDonn75.webp
C profile system,Knauf,,/images/knauf_prodotti/Cprofilesystem.webp
Concealed C profile,Knauf,,/images/knauf_prodotti/ConcealedCprofile.webp
Concealed L profile,Knauf,,/images/knauf_prodotti/ConcealedLprofile.webp
Concealed profiles spacer bar,Knauf,,/images/knauf_prodotti/Concealedprofilesspacerbar.webp
Concealed profiles stabilizer bar,Knauf,,/images/knauf_prodotti/Concealedprofilesstabilizerbar.webp
Concealed T profile,Knauf,,/images/knauf_prodotti/ConcealedTprofile.webp
Concealed Z profile,Knauf,,/images/knauf_prodotti/ConcealedZprofile.webp
DONN®  C Cornici perimetrali,Knauf,,/images/knauf_prodotti/DONNCCorniciperimetrali.webp
DONN®  F Cornici perimetrali,Knauf,,/images/knauf_prodotti/DONNFCorniciperimetrali.webp
DONN®  L Cornici perimetrali,Knauf,,/images/knauf_prodotti/DONNLCorniciperimetrali.webp
DONN®  Shadowline  W Cornici perimetrali,Knauf,,/images/knauf_prodotti/DONNShadowlineWCorniciperimetrali.webp
DONN® 24-CE - Profili portanti,Knauf,,/images/knauf_prodotti/DONN24-CE-Profiliportanti.webp
DONN® DX15 - Profili portanti,Knauf,,/images/knauf_prodotti/DONNDX15-Profiliportanti.webp
DONN® DX15 GK - Traversini,Knauf,,/images/knauf_prodotti/DONNDX15GK-Traversini.webp
DONN® DX24 - Profili portanti,Knauf,,/images/knauf_prodotti/DONNDX24-Profiliportanti.webp
DONN® DX24 GK - Traversini,Knauf,,/images/knauf_prodotti/DONNDX24GK-Traversini.webp
DONN® DX24 KB  L Cornici perimetrali,Knauf,,/images/knauf_prodotti/DONNDX24KBLCorniciperimetrali.webp
DONN® DX24 KB - Profili portanti,Knauf,,/images/knauf_prodotti/DONNDX24KB-Profiliportanti.webp
DONN® DX24 KB GK - Traversini,Knauf,,/images/knauf_prodotti/DONNDX24KBGK-Traversini.webp
DONN® DX24 SG - Traversini,Knauf,,/images/knauf_prodotti/DONNDX24SG-Traversini.webp
DONN® DX24-CE  C Cornici perimetrali,Knauf,,/images/knauf_prodotti/DONNDX24-CECCorniciperimetrali.webp
DONN® DX24-CE GK - Traversini,Knauf,,/images/knauf_prodotti/DONNDX24-CEGK-Traversini.webp
DONN® DX3-24 - Profili portanti,Knauf,,/images/knauf_prodotti/DONNDX3-24-Profiliportanti.webp
DONN® DX3-24 GK - Traversini,Knauf,,/images/knauf_prodotti/DONNDX3-24GK-Traversini.webp
DONN® DX35 - Profili portanti,Knauf,,/images/knauf_prodotti/DONNDX35-Profiliportanti.webp
DONN® DX35 GK - Traversini,Knauf,,/images/knauf_prodotti/DONNDX35GK-Traversini.webp
DONN® Espace 24 - Profili portanti,Knauf,,/images/knauf_prodotti/DONNEspace24-Profiliportanti.webp
DONN® Espace 35 - Profili portanti,Knauf,,/images/knauf_prodotti/DONNEspace35-Profiliportanti.webp
DONN® Espace Corridor 24 - Profili portanti,Knauf,,/images/knauf_prodotti/DONNEspaceCorridor24-Profiliportanti.webp
DONN® KB  C Cornici perimetrali,Knauf,,/images/knauf_prodotti/DONNKBCCorniciperimetrali.webp
DP12 A-bar system,Knauf,,/images/knauf_prodotti/DP12A-barsystem.webp
Flexible  L Cornici perimetrali,Knauf,,/images/knauf_prodotti/FlexibleLCorniciperimetrali.webp
G profile system,Knauf,,/images/knauf_prodotti/Gprofilesystem.webp
H profile system,Knauf,,/images/knauf_prodotti/Hprofilesystem.webp
J-bar system,Knauf,,/images/knauf_prodotti/J-barsystem.webp
L profile system,Knauf,,/images/knauf_prodotti/Lprofilesystem.webp
MERIDIAN DX  L Cornici perimetrali,Knauf,,/images/knauf_prodotti/MERIDIANDXLCorniciperimetrali.webp
MERIDIAN DX - Profili portanti,Knauf,,/images/knauf_prodotti/MERIDIANDX-Profiliportanti.webp
MERIDIAN DX - Traversini,Knauf,,/images/knauf_prodotti/MERIDIANDX-Traversini.webp
METAL Aluminium L Cornici perimetrali,Knauf,,/images/knauf_prodotti/METALAluminiumLCorniciperimetrali.webp
METAL Shadowline  W Cornici perimetrali,Knauf,,/images/knauf_prodotti/METALShadowlineWCorniciperimetrali.webp
METAL Shadowline Aluminium  W Cornici perimetrali,Knauf,,/images/knauf_prodotti/METALShadowlineAluminiumWCorniciperimetrali.webp
PERFECTLINE XL² - Traversini,Knauf,,/images/knauf_prodotti/PERFECTLINEXL²-Traversini.webp
PERFECTLINE XL² 15  L Cornici perimetrali,Knauf,,/images/knauf_prodotti/PERFECTLINEXL²15LCorniciperimetrali.webp
PERFECTLINE XL² 15 - Profili portanti,Knauf,,/images/knauf_prodotti/PERFECTLINEXL²15-Profiliportanti.webp
Primary angle system,Knauf,,/images/knauf_prodotti/Primaryanglesystem.webp
RAPID’FIX® - Profili portanti,Knauf,,/images/knauf_prodotti/RAPIDFIX-Profiliportanti.webp
RAPID’FIX® Espace  L Cornici perimetrali,Knauf,,/images/knauf_prodotti/RAPIDFIXEspaceLCorniciperimetrali.webp
RAPID’FIX® Espace - Profili portanti,Knauf,,/images/knauf_prodotti/RAPIDFIXEspace-Profiliportanti.webp
RAPID’FIX® GK - Traversini,Knauf,,/images/knauf_prodotti/RAPIDFIXGK-Traversini.webp
SEISMIC KX  L Cornici perimetrali,Knauf,,/images/knauf_prodotti/SEISMICKXLCorniciperimetrali.webp
SEISMIC KX - Profili portanti,Knauf,,/images/knauf_prodotti/SEISMICKX-Profiliportanti.webp
SEISMIC KX - Traversini,Knauf,,/images/knauf_prodotti/SEISMICKX-Traversini.webp
Spring T-bar,Knauf,,/images/knauf_prodotti/SpringT-bar.webp
System UNO 30 Cornici perimetrali,Knauf,,/images/knauf_prodotti/SystemUNO30Corniciperimetrali.webp
U profile system,Knauf,,/images/knauf_prodotti/Uprofilesystem.webp
VENTATEC  L Cornici perimetrali,Knauf,,/images/knauf_prodotti/VENTATECLCorniciperimetrali.webp
VIC - Profili portanti,Knauf,,/images/knauf_prodotti/VIC-Profiliportanti.webp
VARIOLINE Metal (Acoustic),Knauf,Piastrella per soffitto minerale effetto metallo con buon assorbimento acustico ed eccellente attenuazione acustica,/images/knauf_prodotti/VARIOLINEMetalAcoustic.webp
VARIOLINE Metal (dB),Knauf,Piastrella per soffitto minerale effetto metallo con buon assorbimento acustico e alta attenuazione acustica,/images/knauf_prodotti/VARIOLINEMetaldB.webp
VARIOLINE Wood (dB),Knauf,Piastrella per soffitto minerale effetto legno con buon assorbimento acustico e alta attenuazione acustica,/images/knauf_prodotti/VARIOLINEWooddB.webp
Sheet metal angle,Knauf,,/images/knauf_prodotti/Sheetmetalangle.webp
