name,brand,descrizione,categoria,image_url
Tassellatore SDS+ 1050W,ryobi,"Tassellatore con meccanismo pneumatico che garantisce fino a 3.6J EPTA di battuta Il motore 1050W permette performance eccezionali Design a ""L"" che permette un miglior bilanciamento",elettroutensili,/images/ryobi_prodotti/TassellatoreSDS1050W.webp
Troncatrice radiale 2200W 305mm,ryobi, ,elettroutensili,/images/ryobi_prodotti/Troncatriceradiale2200W305mm.webp
Tassellatore SDS+ 18V Brushless,ryobi,"4 modalità per una grande versatilità d'uso (tassellatore, avvitatore, scalpellatore, posizione scalpello regolabile) Attacco SDS+ per forature veloci ed un facile cambio delle punte Luce LED per una maggiore visibilità dell'area di lavoro",elettroutensili,/images/ryobi_prodotti/TassellatoreSDS18VBrushless.webp
RI4-0,ryobi,"Il compressore è perfetto per gonfiare pneumatici della bicicletta, moto e auto, ma anche palloni Il compressore è alimentato da una batteria 4V USB Lithium™ compatibile con qualsiasi altro strumento della gamma USB Lithium™ RYOBI® Gonfia fino a 6,9 bar semplicemente premendo un pulsante",elettroutensili,/images/ryobi_prodotti/RI4-0.webp
RCF4-0,ryobi,Il ventilatore portatile è dotato di una pinza che gli permette di essere usato ovunque Il ventilatore portatile è alimentato da una batteria 4V USB Lithium™ estraibile e ricaricabile compatibile con qualsiasi altro strumento della gamma USB Lithium™RYOBI®,elettroutensili,/images/ryobi_prodotti/RCF4-0.webp
Banco sega 1800W,ryobi,Potente motore da 1800W Ampio banco da lavoro in alluminio pressofuso che assicura una grande stabilità in fase di taglio Guida parallela con leva di blocco per tagli perfettamente paralleli,elettroutensili,/images/ryobi_prodotti/Bancosega1800W.webp
Ventilatore WHISPER™ 18V,ryobi,"Ventilatore senza fili ideale per uso interno ed esterno, compatto e portatile, con maniglia per il trasporto integrata Parte della gamma WHISPER™ con rumore ridotto e quindi funzionamento più silenzioso Testa rotante per avere un flusso d'aria direzionabile",elettroutensili,/images/ryobi_prodotti/VentilatoreWHISPER18V.webp
Rifilatore 18V,ryobi,"Rifilatore a batteria ideale per diversi lavori di profilatura legno Regolazione della profondità di lavoro, per la massima accuratezza Base trasparente per permettere stabilità e precisione Luce LED per una migliore visibilità dell'area di lavoro",elettroutensili,/images/ryobi_prodotti/Rifilatore18V.webp
"Banco sega 1800W con Soft-Start, prolunghe, base retrattile e ruote",ryobi,Potente motore da 1800W Ampio banco da lavoro in alluminio pressofuso con prolunghe che assicura una grande stabilità in fase di taglio Guida parallela con leva di blocco per tagli perfettamente paralleli,elettroutensili,/images/ryobi_prodotti/Bancosega1800WconSoft-Startprolunghebaseretrattileeruote.webp
Compressore 18V,ryobi,La funzione di gonfiaggio e sgonfiaggio permete di gonfiare accuratamente i neumatici e i gonfiabili da mare Il sistema di auto spegnimento permette al compressore di spegnersi automaticamente una volta raggiunta la pressione impostata La funzione di sgonfiaggio è ideale per conservare sottovuoti i capi d'abbigliamento,elettroutensili,/images/ryobi_prodotti/Compressore18V.webp
Ventilatore con pinza 18V,ryobi,"Ventilatore super compatto e portatile, per tutte le occasioni Pinza con inserto in gomma per un semplice e versatile fissaggio (per materiali sia squadrati sia rotondi) Ventola girevole ed inclinabile per direzionare il flusso d’aria ove necessario",elettroutensili,/images/ryobi_prodotti/Ventilatoreconpinza18V.webp
Compressore alto volume 18V,ryobi,"Ideale per gonfiare gonfiabili da mare, materassini e materassi ad aria; è in grado di fiare un materassino matrimoniale in soli 45 secondi Gonfiaggio veloce di 210l/min e fino a 0.034 Bar / 0.5 PSI Può essere utilizzato come soffiatore per pulire velocemente l'area di lavoro",elettroutensili,/images/ryobi_prodotti/Compressorealtovolume18V.webp
Fresatrice 6/8mm 1600W,ryobi,Potente motore da 1600W con avvio progressivo Soft Start Corsa del supporto da 0-55mm per tagli ripetuti e di precisione Variatore elettronico di velocità per il massimo controllo durante il taglio Deflettore trasparente per la massima visibilità della linea di taglio,elettroutensili,/images/ryobi_prodotti/Fresatrice68mm1600W.webp
Sega da banco 1800W con base retrattile,ryobi,Potente motore da 1800W Ampio banco da lavoro in alluminio pressofuso che assicura una grande stabilità in fase di taglio Guida parallela con leva di blocco per tagli perfettamente paralleli,elettroutensili,/images/ryobi_prodotti/Segadabanco1800Wconbaseretrattile.webp
Compressore alta pressione 18V,ryobi,"Ideale per gonfiare gli pneumatici dell' auto, gli pneumatici della bicicletta o i palloni; è in grado di gonfiare gli pneumatici fino a 32PSI in 42 secondi Gonfiaggio rapido fino a 11 Bar / 160 PSI e 16l/min Il sistema di auto spegnimento permette al compressore di spegnersi automaticamente una volta raggiunta la pressione impostata",elettroutensili,/images/ryobi_prodotti/Compressorealtapressione18V.webp
Troncatrice 254mm 1800W con pianetto,ryobi,Troncatrice con lama da 254mm con pianetto Tavolo in alluminio pressofuso verniciato per la massima precisione Avvio progressivo Soft Start per il massimi controllo e sicurezza Potente motore da 1800W,elettroutensili,/images/ryobi_prodotti/Troncatrice254mm1800Wconpianetto.webp
Sega da traforo 125W,ryobi,"Massima capacità di taglio 52mm, collo di cigno 405mm Sostituzione della lama rapido senza l'ausilio di utensili Motore ad induzione 125W, velocità variabile 550-1600 giri/min Piano di lavoro in alluminio pressofuso",elettroutensili,/images/ryobi_prodotti/Segadatraforo125W.webp
Pompa ad aria 18V,ryobi,"Ideale per gonfiare materassini, piccoli giochi gonfiabili, piscine per bambini, ecc ... Rapido gonfiaggio, fino a 210 l/min Utilizzabile come soffiatore per pulire l'area di lavoro da trucioli",elettroutensili,/images/ryobi_prodotti/Pompaadaria18V.webp
"Avvitatore ad Impulsi 1/2"" 3 velocità 18V",ryobi,"Estremamente potente: Coppia max 400Nm, ideale per avvitare e svitare velocemente e senza sforzi bulloni e viti che richiedono potenza particolarmente elevata Nuova tecnologia che consente all'utilizzatore di impostare 3 velocità diverse in base all'applicazione",elettroutensili,/images/ryobi_prodotti/AvvitatoreadImpulsi123velocità18V.webp
Compressore compatto 18V,ryobi,"Ideale per gonfiare pneumatici o ruote delle biciclette Gonfiaggio rapido fino a 10.3 Bar Comodo manometro di facile lettura Differenti accessori inclusi, tra cui ago per palloni e accessorio per valvola Presta delle biciclette, tutti archiviabili sull'utensile",elettroutensili,/images/ryobi_prodotti/Compressorecompatto18V.webp
Compressore 18V,ryobi,2 modalità: alta pressione per pneumatici e bassa pressione per oggetti gonfiabili Vano porta accessori incorporato Modalità aspirazione per sgonfiaggio rapido,elettroutensili,/images/ryobi_prodotti/Compressore18V.webp
"Avvitatore Impulsi ½"" 18V BRUSHLESS",ryobi,"900Nm in svitatura, 700Nm in avvitatura permettono di avvitare e svitare velocemente 3 velocità selezionabili + Autostop ideale per avvitare o svitare i bulloni delle auto 3 luci LED per illuminare al meglio l'area di lavoro",elettroutensili,/images/ryobi_prodotti/AvvitatoreImpulsi½18VBRUSHLESS.webp
Compressore ad aria 18V,ryobi,Compressore ad aria 18V ideale per gonfiare pneumatici o per lavori di finitura con graffatrici e groppinatrici Capace di gonfiare una ruota di macchina in 80 secondi Blocco della pressione selezionata per il miglior controllo,elettroutensili,/images/ryobi_prodotti/Compressoreadaria18V.webp
"Avvitatore Impulsi 1/2"" 18V Brushless",ryobi,"Avvitatore ad impulsi brushless compatto con coppia max di 450 Nm in avvitatura e 300Nm in svitatura 4 impostazioni di coppia per un maggiore controllo incluso l'AutoStop, un'impostazione ottimizzata per serrare e allentare i dadi delle ruote sulle auto evitando di stringere eccessivamente e danneggiare i filetti",elettroutensili,/images/ryobi_prodotti/AvvitatoreImpulsi1218VBrushless.webp
Termosoffiatore 18V,ryobi,"Ideale per differenti applicazioni: guaine termorestringenti, curvatura tubi in PVC, rimozione adesivi, ... Estremamente compatto per un confort ottimale in ogni situazione Solo 60 secondi per raggiungere la massima temperatura di 470°C",elettroutensili,/images/ryobi_prodotti/Termosoffiatore18V.webp
Trapano a Colonna 5 velocità con puntatore laser 390W,ryobi,"Motore ad induzione 390W, 5 velocità: 510-2430 giri/min Corsa del mandrino di 50mm Piano polivalente inclinabile 45° Dotato di laser per una maggiore accuratezza",elettroutensili,/images/ryobi_prodotti/TrapanoaColonna5velocitàconpuntatorelaser390W.webp
Termosoffiatore 2000W con schermo LCD,ryobi,Regolazione della temperatura (da 50°C a 650°C) per molteplici applicazioni Schermo LCD per la regolazione della temperatura Ghiera di protezione rimovibile per l'applicazione degli ugelli 2 posizioni del getto d'aria,elettroutensili,/images/ryobi_prodotti/Termosoffiatore2000WconschermoLCD.webp
Pialla 18V,ryobi,Pialla a batteria per una piallatura facile e veloce Regolazione della profondità di passata 0-1.6mm e larghezza di piallatura di 82mm Impugnatura anteriore ausiliaria per un miglior controllo,elettroutensili,/images/ryobi_prodotti/Pialla18V.webp
Livella laser rosso a 2 linee,ryobi,"Livella laser rosso ideale per veloci allineamenti, utile per diversi lavori in casa Proietta 2 linee simultanee fino a 10 M (una orizzontale e una verticale) Auto-livellamento con LED di indicazione fuori asse Morsetto per fissarla su differenti superfici, facile da regolare in direzioni differenti",elettroutensili,/images/ryobi_prodotti/Livellalaserrossoa2linee.webp
Termosoffiatore 2000W,ryobi,Regolazione della temperatura per molteplici applicazioni Ghiera di protezione rimovibile per l'applicazione degli ugelli 2 impostazioni di temperatura: 60° C / 600° C Gancio per appendere l'utensile,elettroutensili,/images/ryobi_prodotti/Termosoffiatore2000W.webp
Pialla 750W,ryobi,"Base anteriore in alluminio pressofuso con 3 scanalature per la smussatura (0,5mm, 1mm, 1,5mm) Guida parallela per una piallatura perfetta Interruttore per selezionare l'espulsione dei trucioli verso destra o verso sinistra",elettroutensili,/images/ryobi_prodotti/Pialla750W.webp
Livella laser verde a 2 linee,ryobi,"Livella laser verde ideale per veloci allineamenti, utile per diversi lavori in casa Laser verde per una visibilità 4 volte migliore Proietta 2 linee simultanee fino a 15 M (una orizzontale e una verticale) Auto-livellamento con LED di indicazione fuori asse",elettroutensili,/images/ryobi_prodotti/Livellalaserverdea2linee.webp
Pialla 600W,ryobi,"Base anteriore in alluminio pressofuso con scanalatura di 0,5mm per la smussatura Interruttore per selezionare l'espulsione dei trucioli verso destra o verso sinistra Ampio interruttore a grilletto in due materiali per un maggiore controllo",elettroutensili,/images/ryobi_prodotti/Pialla600W.webp
Distanziometro laser,ryobi,"Distanziometro laser per una veloce e precisa misurazione della distanza Misurazione continua fino a 20 M Un solo pulsante, semplice da usare Estremamente compatto e tascabile",elettroutensili,/images/ryobi_prodotti/Distanziometrolaser.webp
Termometro ad infrarossi,ryobi,Veloce misurazione della temperatura di superficie Intervallo di misurazione da -50°C a 550°C Facile visualizzazione grazie agli 8 punti di proiezione del termometro Rapporto 8:1 (misurazione di area 1M ⌀ a distanza di 8 metri),elettroutensili,/images/ryobi_prodotti/Termometroadinfrarossi.webp
Asta telescopica per laser,ryobi,"Estensione da 124 cm a 320 cm Semplice meccanismo di estensione asta (regolazione in 3 punti) Dotazione completa: piastra di appoggio soffitto con terminale in gomma, morsa per fissaggio su asta, supporto con filetto ¼"" per fissaggio laser",elettroutensili,/images/ryobi_prodotti/Astatelescopicaperlaser.webp
Misuratore di umidità,ryobi,"Misurazione istantanea dell'umidità presente nel materiale Reale misurazione % dell'umidità Selezione differenti materiali: legno morbido, legno duro, gesso e calcestruzzo aerato",elettroutensili,/images/ryobi_prodotti/Misuratorediumidità.webp
Livella 360° laser rosso,ryobi,"Laser 360° di colore rosso, ideale per lavori di precisione su più muri contemporaneamente Proiezione linee: 1x verticale, 1x orizzontale 360° Linee laser attivabili indipendentemente",elettroutensili,/images/ryobi_prodotti/Livella360laserrosso.webp
Livella 360° laser verde,ryobi,"Laser 360° di colore verde, fino a 4 volte più luminoso Ideale per lavori di precisione su più muri contemporaneamente Proiezione linee: 1x verticale, 1x orizzontale 360° Linee laser attivabili indipendentemente",elettroutensili,/images/ryobi_prodotti/Livella360laserverde.webp
RBCLLG2,ryobi, ,elettroutensili,/images/ryobi_prodotti/RBCLLG2.webp
Troncatrice per metallo 355mm,ryobi,Angolo di taglio obliquo regolabile 0 – 45° Morsa a serraggio rapido Parascintille Facile regolazione dell’inclinazione,elettroutensili,/images/ryobi_prodotti/Troncatricepermetallo355mm.webp
RSI4-0,ryobi,"Saldatore ideale per decorazioni, progetti hobbistica o piccolo saldature Il saldatore è alimentato da una qualsiasi batteria 4V USB Lithium™, compatibile con tutti gli altri prodotti della gamma In meno di 2 minuti raggiunge una temperature massima di 460°",elettroutensili,/images/ryobi_prodotti/RSI4-0.webp
Trapano Avvitatore Angolare 18V,ryobi,Trapano avvitatore angolare ideale per forare legno o metallo e avvitare in spazi stretti Mandrino autoserrante 10mm per un semplice e veloce cambio degli inserti Luce LED per una maggiore visibilità dell'area di lavoro,elettroutensili,/images/ryobi_prodotti/TrapanoAvvitatoreAngolare18V.webp
Saldatore 18V,ryobi,"Ideale per lavori di precisione (automotive e decorazione) Temperatura regolabile tramite rotella, da 200° a 480° C Solo 60 secondi per raggiungere la massima temperatura Eccezionale comodità di utilizzo e controllo, grazie all'impugnatura snella con design ""a penna""",elettroutensili,/images/ryobi_prodotti/Saldatore18V.webp
Pistola per grasso 18V ONE+,ryobi,Ideale per un semplice ingrassaggio di veicoli e macchinari Fino a 210 g/min e pressione di 690 bar Compatibile con cartucce 400g Tubo 76 cm,elettroutensili,/images/ryobi_prodotti/Pistolapergrasso18VONE.webp
Piano da lavoro pieghevole,ryobi,Base d’appoggio in legno di bamboo Guida rapida per le misurazioni Pieghevole per un rapido stoccaggio Perni per serraggio,elettroutensili,/images/ryobi_prodotti/Pianodalavoropieghevole.webp
Piano da lavoro pieghevole e regolabile,ryobi,Base d’appoggio in legno di bamboo Assi girevoli e regolabili per lavori pesanti Guida rapida per le misurazioni Pieghevole per un rapido stoccaggio,elettroutensili,/images/ryobi_prodotti/Pianodalavoropieghevoleeregolabile.webp
Piano da lavoro in metallo pieghevole e regolabile,ryobi,"Piano inclinabile fino a 4 posizoni (0°, 25°, 50°, 80°) 7 livelli di regolazione in altezza Superficie in acciaio ed alluminio Gancio rapido per sollevare i piani di lavoro e aumentare la superficie di serraggio",elettroutensili,/images/ryobi_prodotti/Pianodalavoroinmetallopieghevoleeregolabile.webp
Supporto regolabile 138-290cm,ryobi,Adatto all’uso con ogni troncatrice Ryobi Dotato di gambe in metallo super resistenti Piattaforme regolabili per bloccare la troncatrice in ogni posizione Dotata di prolunghe estensibili,elettroutensili,/images/ryobi_prodotti/Supportoregolabile138-290cm.webp
