name,brand,description,product_page_url,image_url
RIVETTATRICE CON SERBATOIO PORTA STELI - CON 5 PUNTALI,maurer,"5 testine intercambiabili: Ø 2,4 - 3,2 - 4,0 - 4,8 - 6,4 mm",https://maurer.ferritalia.it/dettaglio-prodotto/modello/4353/desc/,/images/maurer_prodotti/RIVETTATRICECONSERBATOIOPORTASTELI-CON5PUNTALI.webp
RIVETTATRICE 2 FUNZIONI - MANICI LUNGHI,maurer,"corpo in alluminio valigetta plastica con accessori 5 testine per rivetti: Ø 3,2 ÷ 6,4 mm 5 testine per bussole filettate: Ø 4,0 ÷ 10,0 mm",https://maurer.ferritalia.it/dettaglio-prodotto/modello/1213/desc/,/images/maurer_prodotti/RIVETTATRICE2FUNZIONI-MANICILUNGHI.webp
RIVETTATRICE - KIT CON 50 RIVETTI,maurer,"4 puntali: ø 2,4-3,2-4,0-4,8 mm",https://maurer.ferritalia.it/dettaglio-prodotto/modello/3674/desc/,/images/maurer_prodotti/RIVETTATRICE-KITCON50RIVETTI.webp
RIVETTI ALLUMINIO - CONFEZIONE BIVALVA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1218/desc/,/images/maurer_prodotti/RIVETTIALLUMINIO-CONFEZIONEBIVALVA.webp
RIVETTI ALLUMINIO - CONFEZIONE SCATOLA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1219/desc/,/images/maurer_prodotti/RIVETTIALLUMINIO-CONFEZIONESCATOLA.webp
RIVETTI RAME - CONFEZIONE BIVALVA,maurer,rame,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1217/desc/,/images/maurer_prodotti/RIVETTIRAME-CONFEZIONEBIVALVA.webp
RIVETTI ALLUMINIO TESTA LARGA - CONFEZIONE SCATOLA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3696/desc/,/images/maurer_prodotti/RIVETTIALLUMINIOTESTALARGA-CONFEZIONESCATOLA.webp
CANNELLI DA RISCALDO - CON LEVA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1220/desc/,/images/maurer_prodotti/CANNELLIDARISCALDO-CONLEVA.webp
CANNELLI DA RISCALDO - CON LEVAAccensione piezoelettrica,maurer,accensione piezoelettrica,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3440/desc/,/images/maurer_prodotti/CANNELLIDARISCALDO-CONLEVAAccensionepiezoelettrica.webp
CANNELLI DA RISCALDO - CON RUBINETTO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1221/desc/,/images/maurer_prodotti/CANNELLIDARISCALDO-CONRUBINETTO.webp
CANNELLI PER SALDATURA + MAZZA RAME 200 G.,maurer,rubinetto anteriore + mascherina parafiamma,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1222/desc/,/images/maurer_prodotti/CANNELLIPERSALDATURAMAZZARAME200G.webp
"KIT CANNELLO RISCALDO CON LEVA - 1,5 M TUBO",maurer,con 3 bruciatori,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1226/desc/,/images/maurer_prodotti/KITCANNELLORISCALDOCONLEVA-15MTUBO.webp
"KIT CANNELLO RISCALDO CON LEVA - 9,5 M TUBO",maurer,con regolatore alta pressione,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1227/desc/,/images/maurer_prodotti/KITCANNELLORISCALDOCONLEVA-95MTUBO.webp
RACCORDI - IN OTTONE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1232/desc/,/images/maurer_prodotti/RACCORDI-INOTTONE.webp
SALDATORI A CARTUCCIA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1234/desc/,/images/maurer_prodotti/SALDATORIACARTUCCIA.webp
MINI CANNELLO BRUCIATORE A GAS,maurer,per saldare e caramellare compatibile con attacco della cartuccia PAPILLON cod. 84136 o cartucce simili,https://maurer.ferritalia.it/dettaglio-prodotto/modello/6063/desc/,/images/maurer_prodotti/MINICANNELLOBRUCIATOREAGAS.webp
FILO SALDATURA + PASTA DISOSSIDANTE,maurer,4 rocchetti filo + pasta,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1235/desc/,/images/maurer_prodotti/FILOSALDATURAPASTADISOSSIDANTE.webp
CARTUCCIA GAS A FORARE UNIVERSALE,maurer,gas butano,https://maurer.ferritalia.it/dettaglio-prodotto/modello/3694/desc/,/images/maurer_prodotti/CARTUCCIAGASAFORAREUNIVERSALE.webp
ELETTRODI - RIVESTIMENTO RUTILE F4.1,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1237/desc/,/images/maurer_prodotti/ELETTRODI-RIVESTIMENTORUTILEF41.webp
ELETTRODI - RIVESTIMENTO BASICO B5.2,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1238/desc/,/images/maurer_prodotti/ELETTRODI-RIVESTIMENTOBASICOB52.webp
CAVI PER BATTERIA - CON PINZE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1239/desc/,/images/maurer_prodotti/CAVIPERBATTERIA-CONPINZE.webp
PINZE PER CAVI PER BATTERIA - RAMATE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1240/desc/,/images/maurer_prodotti/PINZEPERCAVIPERBATTERIA-RAMATE.webp
MORSE DA BANCO GHISA - GANASCE ACCIAIO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1243/desc/,/images/maurer_prodotti/MORSEDABANCOGHISA-GANASCEACCIAIO.webp
MORSE DA BANCO ACCIAIO - GANASCE FISSE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1244/desc/,/images/maurer_prodotti/MORSEDABANCOACCIAIO-GANASCEFISSE.webp
MORSE DA BANCO ACCIAIO INFRANGIBILEbase fissa con incudine,maurer,doppia guida base fissa con incudine ganasce riportate,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1245/desc/,/images/maurer_prodotti/MORSEDABANCOACCIAIOINFRANGIBILEbasefissaconincudine.webp
MORSE DA BANCO ACCIAIO INFRANGIBILEbase girevole con incudine,maurer,doppia guida base girevole con incudine ganasce riportate,https://maurer.ferritalia.it/dettaglio-prodotto/modello/2778/desc/,/images/maurer_prodotti/MORSEDABANCOACCIAIOINFRANGIBILEbasegirevoleconincudine.webp
MORSETTA DA BANCO HOBBY - GHISA - FISSAGGIO A VITE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1246/desc/,/images/maurer_prodotti/MORSETTADABANCOHOBBY-GHISA-FISSAGGIOAVITE.webp
MORSETTE DA BANCO - GHISA - FISSAGGIO A VITEbase girevole,maurer,base girevole,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1247/desc/,/images/maurer_prodotti/MORSETTEDABANCO-GHISA-FISSAGGIOAVITEbasegirevole.webp
MORSETTI PER MODELLISTI A C - IN GHISA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1252/desc/,/images/maurer_prodotti/MORSETTIPERMODELLISTIAC-INGHISA.webp
STRETTOI PER MODELLISTI A F - MANICO LEGNO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1250/desc/,/images/maurer_prodotti/STRETTOIPERMODELLISTIAF-MANICOLEGNO.webp
STRETTOI PER FALEGNAMI - ACCIAIO STAMPATO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1251/desc/,/images/maurer_prodotti/STRETTOIPERFALEGNAMI-ACCIAIOSTAMPATO.webp
STRETTOI REVERSIBILI - SGANCIO RAPIDO,maurer,manico in bicomponente,https://maurer.ferritalia.it/dettaglio-prodotto/modello/2011/desc/,/images/maurer_prodotti/STRETTOIREVERSIBILI-SGANCIORAPIDO.webp
PINZE IN PLASTICA A MOLLA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/2012/desc/,/images/maurer_prodotti/PINZEINPLASTICAAMOLLA.webp
PORTA ATTREZZI DA PARETE - CON PINZA A CAMMA,maurer,plastica - per manici cilindrici,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1257/desc/,/images/maurer_prodotti/PORTAATTREZZIDAPARETE-CONPINZAACAMMA.webp
CONTENITORI INDUSTRIALI - POLISTIRENE,maurer,assemblaggio ad incastro su 2 lati,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1258/desc/,/images/maurer_prodotti/CONTENITORIINDUSTRIALI-POLISTIRENE.webp
CASSETTE PORTAUTENSILI - IN ACCIAIO,maurer,con 2 manici,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5003/desc/,/images/maurer_prodotti/CASSETTEPORTAUTENSILI-INACCIAIO.webp
CASSETTA PORTAUTENSILI,maurer,manico in alluminio ampio organizer nel coperchio con separatori rimovibili cerniere di chiusura in alluminio vaschetta estraibile,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5603/desc/,/images/maurer_prodotti/CASSETTAPORTAUTENSILI.webp
ORGANIZER - VALIGETTA PORTAMINUTERIE DOPPIA,maurer,2 scomparti con coperchio trasparente divisori interni rimovibili,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5602/desc/,/images/maurer_prodotti/ORGANIZER-VALIGETTAPORTAMINUTERIEDOPPIA.webp
ORGANIZER - VALIGETTA PORTAMINUTERIE,maurer,"con maniglia 3 cassetti piccoli, 2 medi e 2 grandi vano superiore",https://maurer.ferritalia.it/dettaglio-prodotto/modello/5604/desc/,/images/maurer_prodotti/ORGANIZER-VALIGETTAPORTAMINUTERIE.webp
ORGANIZER - CONTENITORI PORTAMINUTERIE,maurer,divisori interni fissi coperchio trasparente,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5605/desc/,/images/maurer_prodotti/ORGANIZER-CONTENITORIPORTAMINUTERIE.webp
TROLLEY PORTAUTENSILI,maurer,due organizer nel coperchio cerniere di chiusura in alluminio,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5606/desc/,/images/maurer_prodotti/TROLLEYPORTAUTENSILI.webp
CASSETTIERE POLIPROPILENE - CASSETTI TRASPARENTI,maurer,dimensioni esterne: 382xx148x230 mm,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1264/desc/,/images/maurer_prodotti/CASSETTIEREPOLIPROPILENE-CASSETTITRASPARENTI.webp
CARRELLO PORTAUTENSILI - LAMIERA VERNICIATA,maurer,6 cassetti su cuscinetti a sfere serratura a cilindro centralizzata 4 ruote piroettanti di cui una con freno,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5637/desc/,/images/maurer_prodotti/CARRELLOPORTAUTENSILI-LAMIERAVERNICIATA.webp
VALIGETTA PORTAUTENSILI,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4270/desc/,/images/maurer_prodotti/VALIGETTAPORTAUTENSILI.webp
BORSE PORTA ATTREZZI - CROSTA SCAMOSCIATA,maurer,3 tasche 1 asola per martello,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1265/desc/,/images/maurer_prodotti/BORSEPORTAATTREZZI-CROSTASCAMOSCIATA.webp
BORSA PORTA ATTREZZI - CROSTA SCAMOSCIATA,maurer,cinghia regolabile 2 tasche 2 asole (martello+portatenaglia),https://maurer.ferritalia.it/dettaglio-prodotto/modello/2784/desc/,/images/maurer_prodotti/BORSAPORTAATTREZZI-CROSTASCAMOSCIATA.webp
BORSA PORTA ATTREZZI - POLIESTERE,maurer,7 tasche 1 moschettone,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5086/desc/,/images/maurer_prodotti/BORSAPORTAATTREZZI-POLIESTERE.webp
BORSA PORTA ATTREZZI POLIESTERE - CON MANIGLIA,maurer,7 tasche 1 gancio metallico portamartello 1 gancio metallico per flessometro con maniglia,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1516/desc/,/images/maurer_prodotti/BORSAPORTAATTREZZIPOLIESTERE-CONMANIGLIA.webp
ZAINO PORTA ATTREZZI - POLIESTERE,maurer,15 tasche 16 elastici portautensili schienale imbottito poliestere rinforzato tessuto impermeabile base in plastica antiurto portata: 20 kg,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5343/desc/,/images/maurer_prodotti/ZAINOPORTAATTREZZI-POLIESTERE.webp
CINTURA POLIPROPILENE ROBUSTA - FIBBIA PLASTICA,maurer,,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1266/desc/,/images/maurer_prodotti/CINTURAPOLIPROPILENEROBUSTA-FIBBIAPLASTICA.webp
CINTURE PER BORSE - IN PELLE,maurer,lunghezza: 135 cm,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0777/desc/,/images/maurer_prodotti/CINTUREPERBORSE-INPELLE.webp
BADILI SPALLA CURVA - ACCIAIO STAMPATO TEMPERATO,maurer,rinforzato-tropicalizzato,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1552/desc/,/images/maurer_prodotti/BADILISPALLACURVA-ACCIAIOSTAMPATOTEMPERATO.webp
BADILE ULTRALEGGERO SPALLA CURVA - DURALLUMINIO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1524/desc/,/images/maurer_prodotti/BADILEULTRALEGGEROSPALLACURVA-DURALLUMINIO.webp
PALE ALLUMINIO - PER GRANAGLIE E NEVE,maurer,misura: 330x405 mm,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1636/desc/,/images/maurer_prodotti/PALEALLUMINIO-PERGRANAGLIEENEVE.webp
PALA DA NEVE,maurer,in plastica rigenerata al 100%,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5319/desc/,/images/maurer_prodotti/PALADANEVE.webp
SECCHIE MURATORI CONICHE - PLASTICA RINFORZATA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1553/desc/,/images/maurer_prodotti/SECCHIEMURATORICONICHE-PLASTICARINFORZATA.webp
CASSA PER MALTA - PLASTICA MOD. RINFORZATO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1554/desc/,/images/maurer_prodotti/CASSAPERMALTA-PLASTICAMODRINFORZATO.webp
CASSA PER MACERIE - PLASTICA RINFORZATA,maurer,50 litri,https://maurer.ferritalia.it/dettaglio-prodotto/modello/4843/desc/,/images/maurer_prodotti/CASSAPERMACERIE-PLASTICARINFORZATA.webp
PLAFONE TAMPICO PER MURATORE - SUPPORTO LEGNO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1743/desc/,/images/maurer_prodotti/PLAFONETAMPICOPERMURATORE-SUPPORTOLEGNO.webp
PICCONI - PUNTA E ZAPPA - ACCIAIO FORGIATO,maurer,senza manico,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1272/desc/,/images/maurer_prodotti/PICCONI-PUNTAEZAPPA-ACCIAIOFORGIATO.webp
MANICO PER PICCONI - FIBRA DI VETRO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1274/desc/,/images/maurer_prodotti/MANICOPERPICCONI-FIBRADIVETRO.webp
SCALPELLI PER MURATORI - A PUNTA,maurer,nervati acciaio temprato - riaffilabili,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1744/desc/,/images/maurer_prodotti/SCALPELLIPERMURATORI-APUNTA.webp
SCALPELLI PER MURATORI - A TAGLIO,maurer,nervati e riaffilabili,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1745/desc/,/images/maurer_prodotti/SCALPELLIPERMURATORI-ATAGLIO.webp
SCALPELLI TAGLIAMATTONI,maurer,acciaio C45 temprato - riaffilabili,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1746/desc/,/images/maurer_prodotti/SCALPELLITAGLIAMATTONI.webp
SCALPELLI PER ELETTRICISTI - A PUNTA,maurer,acciaio temprato - riaffilabili,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1277/desc/,/images/maurer_prodotti/SCALPELLIPERELETTRICISTI-APUNTA.webp
SCALPELLI PER ELETTRICISTI - A TAGLIO,maurer,acciaio temprato - riaffilabili,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1278/desc/,/images/maurer_prodotti/SCALPELLIPERELETTRICISTI-ATAGLIO.webp
CAZZUOLE - MANICO LEGNO,maurer,punta tonda,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1279/desc/,/images/maurer_prodotti/CAZZUOLE-MANICOLEGNO.webp
CAZZUOLE - MANICO BICOMPONENTE,maurer,punta tonda,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1283/desc/,/images/maurer_prodotti/CAZZUOLE-MANICOBICOMPONENTE.webp
CAZZUOLINI - MANICO LEGNO,maurer,punta tonda stretta,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1287/desc/,/images/maurer_prodotti/CAZZUOLINI-MANICOLEGNO.webp
CAZZUOLINI - MANICO BICOMPONENTE,maurer,punta tonda stretta,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1288/desc/,/images/maurer_prodotti/CAZZUOLINI-MANICOBICOMPONENTE.webp
CAZZUOLINO MARCAFUGHE - MANICO LEGNO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1556/desc/,/images/maurer_prodotti/CAZZUOLINOMARCAFUGHE-MANICOLEGNO.webp
FRATTONE TRAPEZOIDALE ACCIAIO INOX - MANICO BICOMPONENTE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/5349/desc/,/images/maurer_prodotti/FRATTONETRAPEZOIDALEACCIAIOINOX-MANICOBICOMPONENTE.webp
FRATTONE RETTANGOLARE ACCIAIO - MANICO LEGNO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1291/desc/,/images/maurer_prodotti/FRATTONERETTANGOLAREACCIAIO-MANICOLEGNO.webp
FRATTONE RETTANGOLARE ACCIAIO - MANICO BICOMPONENTE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1292/desc/,/images/maurer_prodotti/FRATTONERETTANGOLAREACCIAIO-MANICOBICOMPONENTE.webp
FRATTONE RETTANGOLARE ACCIAIO INOX - MANICO BICOMPONENTE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1562/desc/,/images/maurer_prodotti/FRATTONERETTANGOLAREACCIAIOINOX-MANICOBICOMPONENTE.webp
FRATTONE RETTANGOLARE ABS - MANICO LEGNO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1293/desc/,/images/maurer_prodotti/FRATTONERETTANGOLAREABS-MANICOLEGNO.webp
FRATTONI RETTANGOLARI ACCIAIO - MANICO LEGNO,maurer,tipo dentato,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1289/desc/,/images/maurer_prodotti/FRATTONIRETTANGOLARIACCIAIO-MANICOLEGNO.webp
FRATTONI RETTANGOLARI ACCIAIO - MANICO BICOMPONENTE,maurer,tipo dentato,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1290/desc/,/images/maurer_prodotti/FRATTONIRETTANGOLARIACCIAIO-MANICOBICOMPONENTE.webp
FRATTONI POLIURETANO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1299/desc/,/images/maurer_prodotti/FRATTONIPOLIURETANO.webp
FRATTONI ALLUMINIO - MANICO LEGNO,maurer,spugna arancio,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1297/desc/,/images/maurer_prodotti/FRATTONIALLUMINIO-MANICOLEGNO.webp
FRATTONI PLASTICA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1298/desc/,/images/maurer_prodotti/FRATTONIPLASTICA.webp
FRATTONI POLISTIROLO -  ANTIURTO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1907/desc/,/images/maurer_prodotti/FRATTONIPOLISTIROLO-ANTIURTO.webp
FRATTONI POLISTIROLO - PER ANGOLI,maurer,base gomma-spugna arancio,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1302/desc/,/images/maurer_prodotti/FRATTONIPOLISTIROLO-PERANGOLI.webp
FRATTONI POLISTIROLO - BASE GOMMA/SPUGNA,maurer,A ) grigio media B ) blu dura C ) rossa morbida,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1300/desc/,/images/maurer_prodotti/FRATTONIPOLISTIROLO-BASEGOMMASPUGNA.webp
FRATTONI POLISTIROLO - BASE GOMMA,maurer,gomma rigida,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1305/desc/,/images/maurer_prodotti/FRATTONIPOLISTIROLO-BASEGOMMA.webp
FRATTONI POLISTIROLO - BASE SPUGNA HYDROCELL,maurer,A ) tabacco B ) bianco,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1303/desc/,/images/maurer_prodotti/FRATTONIPOLISTIROLO-BASESPUGNAHYDROCELL.webp
SPUGNE,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1310/desc/,/images/maurer_prodotti/SPUGNE.webp
FRATTONE POLISTIROLO - BASE GOMMA INTERCAMBIABILE,maurer,pulizia piastrelle,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1306/desc/,/images/maurer_prodotti/FRATTONEPOLISTIROLO-BASEGOMMAINTERCAMBIABILE.webp
FRATTONI POLISTIROLO - BASE FELTRO,maurer,pulizia piastrelle,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1308/desc/,/images/maurer_prodotti/FRATTONIPOLISTIROLO-BASEFELTRO.webp
FELTRI RICAMBIO,maurer,A ) nero duro B ) bianco morbido,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1309/desc/,/images/maurer_prodotti/FELTRIRICAMBIO.webp
IMPUGNATURA POLISTIROLO ANTIURTO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1905/desc/,/images/maurer_prodotti/IMPUGNATURAPOLISTIROLOANTIURTO.webp
RICAMBIO PER FRATTONE,maurer,spugna tabacco per cod. 95238,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1906/desc/,/images/maurer_prodotti/RICAMBIOPERFRATTONE.webp
PIALLA PER GESSO IN ALLUMINIO - LAME ACCIAIO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/2796/desc/,/images/maurer_prodotti/PIALLAPERGESSOINALLUMINIO-LAMEACCIAIO.webp
PIALLA PER GESSO IN LEGNO - LAME ACCIAIO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1313/desc/,/images/maurer_prodotti/PIALLAPERGESSOINLEGNO-LAMEACCIAIO.webp
RASATORE PER INTONACO,maurer,dentatura speciale multidente,https://maurer.ferritalia.it/dettaglio-prodotto/modello/0574/desc/,/images/maurer_prodotti/RASATOREPERINTONACO.webp
SPATOLE PER PAVIMENTI (STENDIBUIACCA),maurer,gommapiuma,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1315/desc/,/images/maurer_prodotti/SPATOLEPERPAVIMENTISTENDIBUIACCA.webp
INTONACATRICE MANUALE LAMIERA - RULLO PLASTICA,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1311/desc/,/images/maurer_prodotti/INTONACATRICEMANUALELAMIERA-RULLOPLASTICA.webp
RULLO RICAMBIO COMPLETO,maurer,disponibile in vari formati/misure/colorazioni,https://maurer.ferritalia.it/dettaglio-prodotto/modello/1312/desc/,/images/maurer_prodotti/RULLORICAMBIOCOMPLETO.webp
