name,marca,descrizione,image_url
GWS 18V-8 Professional Smerigliatrice angolare a batteria,Bosch,"Impiego confortevole grazie alla struttura compatta e leggera
Incrementa la produttività grazie alle velocissime prestazioni di taglio nelle applicazioni leggere
L’autonomia ottimizzata consente di lavorare di più con meno ricariche
Maggiore controllo e comfort grazie alla nuova impugnatura ergonomica e sottile migliorata
Lavoro senza polvere grazie alla compatibilità della flangia in metallo con gli aspiratori Bosch",/images/bosch_elettroutensili/GWS18V-8ProfessionalSmerigliatriceangolareabatteria.png
GWS 18V-11 S Professional Smerigliatrice angolare a batteria,Bosch,"Il versatile tuttofare dal design bilanciato per un’ampia gamma di applicazioni
Durata eccellente grazie alla potenza di 1.100 W con capacità di sovraccarico ottimizzata
Lavoro ottimale su un’ampia gamma di materiali grazie alla semplice selezione di 6 diverse velocità attraverso la rotellina
Più comfort e meno affaticamento, grazie all’impugnatura antivibrazioni più sottile
Minore rischio di infortuni durante il lavoro grazie a una serie completa di funzioni di sicurezza",/images/bosch_elettroutensili/GWS18V-11SProfessionalSmerigliatriceangolareabatteria.png
GWS 7-115 Professional Smerigliatrice angolare,Bosch,"Smerigliatrice angolare compatta Professional, con circonferenza dell’impugnatura di soli 176 mm: eccellente ergonomia, per lavorare senza far fatica
Testa ingranaggi piana, per lavorare con praticità anche in spazi ristretti
Compatto motore da 720 W: il migliore rapporto potenza/dimensioni, per impieghi continuativi",/images/bosch_elettroutensili/GWS7-115ProfessionalSmerigliatriceangolare.png
GWS 7-115 E Professional Smerigliatrice angolare,Bosch,"Smerigliatrice angolare compatta Professional, con circonferenza dell’impugnatura di soli 176 mm: eccellente ergonomia, per lavorare senza far fatica
Testa ingranaggi piana, per lavorare con praticità anche in spazi ristretti
Preselezione del numero di giri, per un impiego versatile",/images/bosch_elettroutensili/GWS7-115EProfessionalSmerigliatriceangolare.png
GWS 880 Professional Smerigliatrice angolare,Bosch,"Smerigliatrice angolare compatta con potente motore da 880 W, per un rapido avanzamento del lavoro
Eccellente controllo dell’utensile, grazie alla ridotta circonferenza dell’impugnatura e alla struttura ergonomica
La protezione contro il riavvio accidentale previene le accensioni impreviste, per un maggiore controllo e una maggiore protezione dell’utilizzatore",/images/bosch_elettroutensili/GWS880ProfessionalSmerigliatriceangolare.png
GWS 9-115 S Professional Smerigliatrice angolare,Bosch,"Smerigliatrice angolare compatta con potente motore da 900 Watt, per un rapido avanzamento del lavoro
Ridotta circonferenza dell’impugnatura e struttura ergonomica, per un ottimale controllo dell’utensile
Lavoro impeccabile su un ampio spettro di diversi materiali, grazie alla preselezione del numero di giri",/images/bosch_elettroutensili/GWS9-115SProfessionalSmerigliatriceangolare.png
GWS 9-125 S Professional Smerigliatrice angolare,Bosch,"Smerigliatrice angolare compatta con potente motore da 900 W, per un rapido avanzamento del lavoro
Ottimale controllo dell’utensile, grazie alla ridotta circonferenza dell’impugnatura e alla struttura ergonomica
Preselezione del numero di giri, per un lavoro impeccabile su un ampio spettro di diversi materiali",/images/bosch_elettroutensili/GWS9-125SProfessionalSmerigliatriceangolare.png
GWS 11-125 Professional Smerigliatrice angolare,Bosch,"Grande durevolezza, sia dell’utensile nel suo insieme, sia delle spazzole
Potente motore da 1100 W, per agevolare un rapido avanzamento del lavoro
Struttura ergonomica, per un eccellente controllo dell’utensile in varie posizioni d’impugnatura",/images/bosch_elettroutensili/GWS11-125ProfessionalSmerigliatriceangolare.png
GWS 18-125 PL INOX Professional Smerigliatrice angolare,Bosch,"Potente motore da 1800 W con funzione Constant Electronic ed ingranaggi dalla coppia elevata, per un lavoro di grande efficienza
Impugnatura principale lunga e snella, molto pratica negli impieghi prolungati e sopra testa
Funzione KickBack Control ed impugnatura Vibration Control, per una maggiore protezione dell’utilizzatore",/images/bosch_elettroutensili/GWS18-125PLINOXProfessionalSmerigliatriceangolare.png
GWS 18-125 SL Professional Smerigliatrice angolare,Bosch,"Potente motore da 1800 W con funzione Constant Electronic, per un lavoro di grande efficienza
Impugnatura principale lunga e snella, molto pratica negli impieghi prolungati e sopra testa
Funzione KickBack Control ed impugnatura Vibration Control, per una maggiore protezione dell’utilizzatore",/images/bosch_elettroutensili/GWS18-125SLProfessionalSmerigliatriceangolare.png
GWS 18-150 L Professional Smerigliatrice angolare,Bosch,"Potente motore da 1800 W con funzione Constant Electronic, per un lavoro di grande efficienza
Impugnatura principale lunga e snella, molto pratica negli impieghi prolungati e sopra testa
Funzione KickBack Control ed impugnatura Vibration Control, per una maggiore protezione dell’utilizzatore",/images/bosch_elettroutensili/GWS18-150LProfessionalSmerigliatriceangolare.png
GWS 19-125 CI Professional Smerigliatrice angolare,Bosch,"Potente motore da 1900 W con funzione Constant Electronic, per un lavoro di grande efficienza
Raffreddamento diretto del motore, protezione contro il sovraccarico e durevoli spazzole, per una lunga durata
Funzione KickBack Control ed impugnatura Vibration Control, per una maggiore protezione dell’utilizzatore",/images/bosch_elettroutensili/GWS19-125CIProfessionalSmerigliatriceangolare.png
