name,brand,description,image_url
"Rete Dakota 100DIECI NET 1,10X50 ( Rotolo 55 mq)",Dakota,N/A,/images/dakota_prodotti_paginato/ReteDakota100DIECINET110X50Rotolo55mq.webp
Griglie di ventilazione quadrate fisse Dakota 145x145mm in ABS bianco (10pz),Dakota,N/A,/images/dakota_prodotti_paginato/GrigliediventilazionequadratefisseDakota145x145mminABSbianco10pz.webp
Sigillo pesante inox AISI 304 Dakota 600x600x50mm per pozzetti di raccolta,Dakota,N/A,/images/dakota_prodotti_paginato/SigillopesanteinoxAISI304Dakota600x600x50mmperpozzettidiraccolta.webp
Griglia pesante con telaio Dakota 1000x600mm Classe 1 in acciaio zincato per raccolta acqua,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliapesantecontelaioDakota1000x600mmClasse1inacciaiozincatoperraccoltaacqua.webp
Prolunga da 50mm Dakota per supporti pavimentazioni esterne Arkimede 35-41-60 (30pz),Dakota,N/A,/images/dakota_prodotti_paginato/Prolungada50mmDakotapersupportipavimentazioniesterneArkimede35-41-6030pz.webp
"Mattone vetrocemento Dakota ondulato blu, 190x190x80mm (Confezione da 10 pezzi)",Dakota,N/A,/images/dakota_prodotti_paginato/MattonevetrocementoDakotaondulatoblu190x190x80mmConfezioneda10pezzi.webp
Canaletta raccolta acqua Pegasus Plus One S 1mt 100x35 con griglia inox Wave More,Dakota,N/A,/images/dakota_prodotti_paginato/CanalettaraccoltaacquaPegasusPlusOneS1mt100x35congrigliainoxWaveMore.webp
Cartello Dakota 20x30 cm VIETATO L'ACCESSO PROPRIETA' PRIVATA,Dakota,N/A,/images/dakota_prodotti_paginato/CartelloDakota20x30cmVIETATOLACCESSOPROPRIETAPRIVATA.webp
Griglie di ventilazione rettangolari fisse Dakota 200x150mm in ABS bianco (10pz),Dakota,N/A,/images/dakota_prodotti_paginato/GrigliediventilazionerettangolarifisseDakota200x150mminABSbianco10pz.webp
Chiusino a scomparsa Dakota 250x250x47mm in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/ChiusinoascomparsaDakota250x250x47mminacciaiozincato.webp
Griglia pesante con telaio Dakota 1000x500mm Classe 2 in acciaio zincato per raccolta acqua,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliapesantecontelaioDakota1000x500mmClasse2inacciaiozincatoperraccoltaacqua.webp
Prolunga da 100mm Dakota per supporti pavimentazioni esterne Arkimede 35-41-60-115 (30pz),Dakota,N/A,/images/dakota_prodotti_paginato/Prolungada100mmDakotapersupportipavimentazioniesterneArkimede35-41-60-11530pz.webp
"Mattone vetrocemento Dakota ondulato rosa, 190x190x80mm (Confezione da 10 pezzi)",Dakota,N/A,/images/dakota_prodotti_paginato/MattonevetrocementoDakotaondulatorosa190x190x80mmConfezioneda10pezzi.webp
Cartello Dakota 20x30 cm VIETATO L'INGRESSO,Dakota,N/A,/images/dakota_prodotti_paginato/CartelloDakota20x30cmVIETATOLINGRESSO.webp
Sistema antisfondellamento basso spessore Dakota 6x60mm - Ø50mm per reti Titanet (50pz),Dakota,N/A,/images/dakota_prodotti_paginato/SistemaantisfondellamentobassospessoreDakota6x60mm-Ø50mmperretiTitanet50pz.webp
