name,Marca,Descrizione,image_url
Miscelatore lavello cucina bocca orientabile colore nero lucido Gattoni Saturno 0300/PC0N,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Saturno
Flessibili di collegamento Ø 3/8""G inclusi
kit di fissaggio incluso
Bocca orientabile di 360°
Materiale: ottone
Finitura: nero lucido",/images/gattoni_prodotti/MiscelatorelavellocucinaboccaorientabilecolorenerolucidoGattoniSaturno0300PC0N.webp
Miscelatore lavello cucina bocca orientabile colore terra di Francia Gattoni Saturno 0300/PC0T,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Saturno
Flessibili di collegamento Ø 3/8""G inclusi
kit di fissaggio incluso
Bocca orientabile di 360°
Materiale: ottone
Finitura: Terra di Francia",/images/gattoni_prodotti/MiscelatorelavellocucinaboccaorientabilecoloreterradiFranciaGattoniSaturno0300PC0T.webp
Miscelatore lavello cucina bocca orientabile Gattoni Saturno 0300/PCC0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Saturno
Flessibili di collegamento Ø 3/8""G inclusi
kit di fissaggio incluso
Bocca orientabile di 360°
Materiale: ottone
Finitura: cromo brillante",/images/gattoni_prodotti/MiscelatorelavellocucinaboccaorientabileGattoniSaturno0300PCC0.webp
Miscelatore lavello cucina canna alta con doccia estraibile colore nichel spazzolato Gattoni Orta 0240/PCNS,Gattoni,"Marca: Gattoni Rubinetterie
Serie: ORTA
Flessibili di collegamento idrico Ø3/8"" Gas inclusi
Kit di fissaggio incluso
Canna girevole di 360°
Doccia in ottone doppio getto
Maniglia con resina bianca
Materiale: ottone
Colore: Nichel spazzolato",/images/gattoni_prodotti/MiscelatorelavellocucinacannaaltacondocciaestraibilecolorenichelspazzolatoGattoniOrta0240PCNS.webp
Miscelatore lavello cucina canna alta con doccia estraibile nero opaco Gattoni ORTA 0240/PCNO,Gattoni,"Marca: Gattoni Rubinetteria
Serie: ORTA
Kit di fissaggio EASY FIX inclusi
Doccia estraibile in ottone
Doccia doppio getto
Canna girevole di 360°
Flessibili di collegamento Ø3/8"" Gas inclusi
Materiale: ottone
Colore: nero opaco",/images/gattoni_prodotti/MiscelatorelavellocucinacannaaltacondocciaestraibileneroopacoGattoniORTA0240PCNO.webp
Miscelatore lavello cucina canna alta doccia estraibile colore bianco lucido Gattoni Callisto 0400/PC01,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Callisto
Flessibili di collegamento Ø 3/8""G inclusi
Kit di fissaggio incluso
Doccia estraibile
Canna orientabile di 360°
Materiale: ottone
Finitura: bianco lucido",/images/gattoni_prodotti/MiscelatorelavellocucinacannaaltadocciaestraibilecolorebiancolucidoGattoniCallisto0400PC01.webp
Miscelatore lavello cucina canna alta doccia estraibile colore bronzo Gattoni Callisto 0400/PCV0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Callisto
Flessibili di collegamento Ø 3/8""G inclusi
Kit di fissaggio incluso
Doccia estraibile
Canna orientabile di 360°
Materiale: ottone
Finitura: Bronzo antico",/images/gattoni_prodotti/MiscelatorelavellocucinacannaaltadocciaestraibilecolorebronzoGattoniCallisto0400PCV0.webp
Miscelatore lavello cucina canna alta doccia estraibile colore cromo Gattoni Callisto 0400/PCC0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Callisto
Flessibili di collegamento Ø 3/8""G inclusi
Kit di fissaggio incluso
Doccia estraibile
Canna orientabile di 360°
Materiale: ottone
Finitura: cromo",/images/gattoni_prodotti/MiscelatorelavellocucinacannaaltadocciaestraibilecolorecromoGattoniCallisto0400PCC0.webp
Miscelatore lavello cucina canna alta doccia estraibile colore granito avena Gattoni Callisto 0400/PCBB,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Callisto
Flessibili di collegamento Ø 3/8""G inclusi
Kit di fissaggio incluso
Doccia estraibile
Canna orientabile di 360°
Materiale: ottone
Finitura: Granito avena",/images/gattoni_prodotti/MiscelatorelavellocucinacannaaltadocciaestraibilecoloregranitoavenaGattoniCallisto0400PCBB.webp
Miscelatore lavello cucina canna alta doccia estraibile colore nero lucido Gattoni Callisto 0400/PC0N,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Callisto
Flessibili di collegamento Ø 3/8""G inclusi
Kit di fissaggio incluso
Doccia estraibile
Canna orientabile di 360°
Materiale: ottone
Finitura: nero lucido",/images/gattoni_prodotti/MiscelatorelavellocucinacannaaltadocciaestraibilecolorenerolucidoGattoniCallisto0400PC0N.webp
Miscelatore lavello cucina canna alta doccia estraibile colore terra di Francia Gattoni Callisto 0400/PC0T,Gattoni,"Marca: Gattoni Rubinetteria
Serie: callisto
Flessibili di collegamento Ø 3/8""G inclusi
Kit di fissaggio incluso
Doccia estraibile
Canna orientabile di 360°
Materiale: ottone
Finitura: Terra di Francia",/images/gattoni_prodotti/MiscelatorelavellocucinacannaaltadocciaestraibilecoloreterradiFranciaGattoniCallisto0400PC0T.webp
Miscelatore lavello cucina canna bassa in colore bianco Gattoni URANO 0200/PC01,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Urano
Flessibili di collegamento Ø3/8""G inclusi
Canna girevole 180°
Aeratore anti-calcare
Materiale: ottone
Colore: bianco lucido",/images/gattoni_prodotti/MiscelatorelavellocucinacannabassaincolorebiancoGattoniURANO0200PC01.webp
Miscelatore lavello cucina canna bassa in colore bronzo Gattoni URANO 0200/PCV0,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Urano
Flessibili di collegamento Ø3/8""G inclusi
Canna girevole 180°
Aeratore anti-calcare
Materiale: ottone
Colore: bronzo",/images/gattoni_prodotti/MiscelatorelavellocucinacannabassaincolorebronzoGattoniURANO0200PCV0.webp
Miscelatore lavello cucina canna bassa in colore granito avena Gattoni URANO 0200/PCBB,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Urano
Flessibili di collegamento Ø3/8""G inclusi
Canna girevole 180°
Aeratore anti-calcare
Materiale: ottone
Colore: granito avena",/images/gattoni_prodotti/MiscelatorelavellocucinacannabassaincoloregranitoavenaGattoniURANO0200PCBB.webp
Miscelatore lavello cucina canna bassa in colore nero Gattoni URANO 0200/PC0N,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Urano
Flessibili di collegamento Ø3/8""G inclusi
Canna girevole 180°
Aeratore anti-calcare
Materiale: ottone
Colore: nero lucido",/images/gattoni_prodotti/MiscelatorelavellocucinacannabassaincoloreneroGattoniURANO0200PC0N.webp
Miscelatore lavello cucina canna bassa in colore rame antico Gattoni URANO 0200/PCR0,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Urano
Flessibili di collegamento Ø3/8""G inclusi
Canna girevole 180°
Aeratore anti-calcare
Materiale: ottone
Colore: rame antico",/images/gattoni_prodotti/MiscelatorelavellocucinacannabassaincolorerameanticoGattoniURANO0200PCR0.webp
Miscelatore lavello cucina canna bassa in colore terra di francia Gattoni URANO 0200/PC0T,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Urano
Flessibili di collegamento Ø3/8""G inclusi
Canna girevole 180°
Aeratore anti-calcare
Materiale: ottone
Colore: terra di francia",/images/gattoni_prodotti/MiscelatorelavellocucinacannabassaincoloreterradifranciaGattoniURANO0200PC0T.webp
Miscelatore lavello cucina canna girevole in ottone colore acciaio spazzolato Gattoni PC0420.NS,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Pesci
Canna girevole 180°
Aeratore anti-calcare
Kit di fissaggio EASY FIX
Flessibili di collegamento Ø3/8"" Gas
Materiale: ottone
Colore: acciaio spazzolato",/images/gattoni_prodotti/MiscelatorelavellocucinacannagirevoleinottonecoloreacciaiospazzolatoGattoniPC0420NS.webp
Miscelatore lavello cucina canna girevole in ottone colore bianco opaco Gattoni PC0420.BO,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Pesci
Canna girevole 180°
Aeratore anti-calcare
Kit di fissaggio EASY FIX
Flessibili di collegamento Ø3/8"" Gas
Materiale: ottone
Colore: Bianco Opaco",/images/gattoni_prodotti/MiscelatorelavellocucinacannagirevoleinottonecolorebiancoopacoGattoniPC0420BO.webp
Miscelatore lavello cucina canna girevole in ottone colore nero opaco Gattoni PC0420.NO,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Pesci
Canna girevole 180°
Aeratore anti-calcare
Kit di fissaggio EASY FIX
Flessibili di collegamento Ø3/8"" Gas
Materiale: ottone
Colore: Nero Opaco",/images/gattoni_prodotti/MiscelatorelavellocucinacannagirevoleinottonecoloreneroopacoGattoniPC0420NO.webp
Miscelatore lavello cucina canna girevole in ottone colore oro spazzolato Gattoni PC0420.SG,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Pesci
Canna girevole 180°
Aeratore anti-calcare
Kit di fissaggio EASY FIX
Flessibili di collegamento Ø3/8"" Gas
Materiale: ottone
Colore: oro spazzolato",/images/gattoni_prodotti/MiscelatorelavellocucinacannagirevoleinottonecoloreorospazzolatoGattoniPC0420SG.webp
Miscelatore lavello cucina colore cromo canna abbattibile Gattoni 6014765C0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Underwindow
Flessibili di collegamento Ø3/8""G inclusi
Canna abbattibile
Canna girevole 360°
Materiale: ottone
Colore: cromo",/images/gattoni_prodotti/MiscelatorelavellocucinacolorecromocannaabbattibileGattoni6014765C0.webp
Miscelatore lavello cucina con canna girevole colore cromo stile retrò Gattoni Orta RE135C0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Orta
Canna girevole 360°
Leva con impugnatura in resina colore bianco
Flessibili di collegamento Ø3/8G inclusi
Kit di fissaggio incluso
Materiale: ottone
Colore: cromo",/images/gattoni_prodotti/MiscelatorelavellocucinaconcannagirevolecolorecromostileretròGattoniOrtaRE135C0.webp
Miscelatore lavello cucina con doccia estraibile colore bianco opaco Gattoni Pesci PC0405.BO,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Pesci
Flessibili di collegamento Ø3/8""G inclusi
Kit di fissaggio incluso
Bocca orientabile di 180°
Doccia estraibile in metallo
Materiale: ottone
Colore: bianco opaco",/images/gattoni_prodotti/MiscelatorelavellocucinacondocciaestraibilecolorebiancoopacoGattoniPesciPC0405BO.webp
Miscelatore lavello cucina con doccia estraibile colore bronzo Gattoni Orta  6013465V0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Orta
Flessibili di collegamento Ø3/8""G
Kit di fissaggio incluso
Doccia estraibile
Doccia doppio getto
Materiale: ottone
Colore: Bronzo",/images/gattoni_prodotti/MiscelatorelavellocucinacondocciaestraibilecolorebronzoGattoniOrta6013465V0.webp
Miscelatore lavello cucina con doccia estraibile colore nero opaco Gattoni Pesci PC0405.NO,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Pesci
Flessibili di collegamento Ø3/8""G inclusi
Kit di fissaggio incluso
Bocca orientabile di 180°
Doccia estraibile in metallo
Materiale: ottone
Finitura: nero opaco",/images/gattoni_prodotti/MiscelatorelavellocucinacondocciaestraibilecoloreneroopacoGattoniPesciPC0405NO.webp
Miscelatore lavello cucina con doccia estraibile Gattoni Orta 6013465C0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Orta
Flessibili di collegamento Ø3/8""G
Kit di fissaggio incluso
Doccia estraibile
Doccia doppio getto
Materiale: ottone
Colore: cromo",/images/gattoni_prodotti/MiscelatorelavellocucinacondocciaestraibileGattoniOrta6013465C0.webp
Miscelatore lavello cucina con molla e doccia dual jet Gattoni 0260/PCC0,Gattoni,"Marca: Gattoni Rubinetterie
Molla in acciaio inox
Doccia in ottone
Flessibili di collegamento acqua calda e fredda inclusi
Doppio getto selezionabile
Kit di fissaggio EASY
Corpo in ottone di alta qualtà
Materiale: ottone
Colore: cromo",/images/gattoni_prodotti/MiscelatorelavellocucinaconmollaedocciadualjetGattoni0260PCC0.webp
Miscelatore lavello cucina di colore bronzo con flessibili di collegamento Gattoni Linea 34 0715/PCVB,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Linea 34
Bocca di erogazione orientabile di 360°
Flessibili di collegamento 3/8""G inclusi
Kit di fissaggio incluso
Doccetta a 2 getti
Materiale: ottone
Colore: bronzo",/images/gattoni_prodotti/MiscelatorelavellocucinadicolorebronzoconflessibilidicollegamentoGattoniLinea340715PCVB.webp
Miscelatore lavello cucina doccia estraibile Gattoni Mercurio 0220/PCC0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Pesci
Flessibili di collegamento Ø 3/8""G
kit di fissaggio incluso
doccia a due getti estraibile
Flessibile con piombo
materiale: ottone/ABS
Finitura: cromo",/images/gattoni_prodotti/MiscelatorelavellocucinadocciaestraibileGattoniMercurio0220PCC0.webp
Miscelatore lavello cucina granito avena con doccia estraibile doppio getto Gattoni Mercurio 0220/PCBB,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Mercurio
Flessibili di collegamento Ø3/8""G inclusi
Kit di fissaggio incluso
Doccia in ABS con pulsante
Doppio Getto
Flessibile con piombo
Materiale: ottone - ABS
Colore: granito avena",/images/gattoni_prodotti/MiscelatorelavellocucinagranitoavenacondocciaestraibiledoppiogettoGattoniMercurio0220PCBB.webp
Miscelatore lavello cucina in colore acciaio spazzolato con doccia a scomparsa Gattoni 0350/PCNS,Gattoni,"Marca: Gattoni Rubinetteria
Flessibili di collegamento Ø3/8"" Gas
Fissaggio EASY FIX inclusi
Canna girevole 180°
Doccia monogetto a scomparsa
Materiale: ottone
Colore: acciaio spazzolato",/images/gattoni_prodotti/MiscelatorelavellocucinaincoloreacciaiospazzolatocondocciaascomparsaGattoni0350PCNS.webp
Miscelatore lavello cucina in colore bianco opaco con doccia a scomparsa Gattoni 0350/PCBO,Gattoni,"Marca: Gattoni Rubinetteria
Flessibili di collegamento Ø3/8"" Gas
Fissaggio EASY FIX inclusi
Canna girevole 180°
Doccia monogetto a scomparsa
Materiale: ottone
Colore: Bianco opaco",/images/gattoni_prodotti/MiscelatorelavellocucinaincolorebiancoopacocondocciaascomparsaGattoni0350PCBO.webp
Miscelatore lavello cucina in colore bronzo con fissaggio a parete Gattoni Orta Old 2762/27VB.OLD,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Orta Old
Installazione a parete
N°2 raccordi eccentrici 1/2""G inclusi
Bocca di erogazione orientabile di 180°
Kit di fissaggio incluso
Materiale: ottone
Colore: bronzo",/images/gattoni_prodotti/MiscelatorelavellocucinaincolorebronzoconfissaggioapareteGattoniOrtaOld276227VBOLD.webp
Miscelatore lavello cucina in colore nero opaco con doccia a scomparsa Gattoni 0350/PCNO,Gattoni,"Marca: Gattoni Rubinetteria
Flessibili di collegamento Ø3/8"" Gas
Fissaggio EASY FIX inclusi
Canna girevole 180°
Doccia monogetto a scomparsa
Materiale: ottone
Colore: nero opaco",/images/gattoni_prodotti/MiscelatorelavellocucinaincoloreneroopacocondocciaascomparsaGattoni0350PCNO.webp
Miscelatore lavello cucina in colore nikel spazzolato con doccia a 2 getti Gattoni Linea 34 0715/PCNS,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Linea 34
Bocca orientabile di 360°
Flessibili di collegamento 3/8""G inclusi
Doccetta a 2 getti
Kit di fissaggio incluso
Materiale: ottone
Colore: nikel spazzolato",/images/gattoni_prodotti/Miscelatorelavellocucinaincolorenikelspazzolatocondocciaa2gettiGattoniLinea340715PCNS.webp
Miscelatore lavello cucina in colore oro spazzolato con bocca alta orientabile Gattoni Linea 34 0715/PCSG,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Linea 34
Bocca di erogazione alta ed orientabile di 360°
Doccetta a 2 getti
Flessibili di collegamento 3/8""G inclusi
Materiale: ottone
Colore: oro spazzolato",/images/gattoni_prodotti/MiscelatorelavellocucinaincoloreorospazzolatoconboccaaltaorientabileGattoniLinea340715PCSG.webp
Miscelatore lavello cucina in colore oro spazzolato con doccia a scomparsa Gattoni 0350/PCSG,Gattoni,"Marca: Gattoni Rubinetteria
Flessibili di collegamento Ø3/8"" Gas
Fissaggio EASY FIX inclusi
Canna girevole 180°
Doccia monogetto a scomparsa
Materiale: ottone
Colore: oro spazzolato",/images/gattoni_prodotti/MiscelatorelavellocucinaincoloreorospazzolatocondocciaascomparsaGattoni0350PCSG.webp
Miscelatore lavello cucina in ottone di colore rame Gattoni Linea 34 0715/PCVC,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Linea 34
Flessibili di collegamento 3/8""G inclusi
Bocca di erogazione girevole di 360°
Doccetta a 2 getti
Kit di fissaggio incluso
Materiale: ottone
Colore: rame",/images/gattoni_prodotti/MiscelatorelavellocucinainottonedicolorerameGattoniLinea340715PCVC.webp
Miscelatore lavello cucina in stile retrò con doccia estraibile in ottone cromato Gattoni ORTA 0240/PCC0,Gattoni,"Marca: Gattoni Rubinetterie
Serie: ORTA
Flessibili di collegamento Ø3/8"" Gas inclusi
Kit di fissaggio incluso
Bocca girevole di 360°
Doccia in metallo doppio getto
Doccia estrabile
Maniglia con impugnatura in resina bianca
Materiale: ottone
Colore: cromo",/images/gattoni_prodotti/MiscelatorelavellocucinainstileretròcondocciaestraibileinottonecromatoGattoniORTA0240PCC0.webp
Miscelatore lavello cucina nero lucido con doccia estraibile doppio getto Gattoni Mercurio 0220/PC0N,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Mercurio
Flessibili di collegamento Ø3/8""G inclusi
Kit di fissaggio incluso
Doccia in ABS con pulsante
Doppio Getto
Flessibile con piombo
Materiale: ottone - ABS
Colore: nero lucido",/images/gattoni_prodotti/MiscelatorelavellocucinanerolucidocondocciaestraibiledoppiogettoGattoniMercurio0220PC0N.webp
Miscelatore lavello cucina nero opaco canna abbattibile Gattoni 6014765N0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Underwindow
Flessibili di collegamento Ø3/8""G inclusi
Canna abbattibile
Canna girevole 360°
Materiale: ottone
Colore: nero opaco",/images/gattoni_prodotti/MiscelatorelavellocucinaneroopacocannaabbattibileGattoni6014765N0.webp
Miscelatore lavello cucina nichel spazzolato canna abbattibile Gattoni 6014765NS,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Underwindow
Flessibili di collegamento Ø3/8""G inclusi
Canna abbattibile
Canna girevole 360°
Materiale: ottone
Colore: nichel spazzolato",/images/gattoni_prodotti/MiscelatorelavellocucinanichelspazzolatocannaabbattibileGattoni6014765NS.webp
Miscelatore lavello cucina oro spazzolato canna abbattibile Gattoni 6014765SG,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Underwindow
Flessibili di collegamento Ø3/8""G inclusi
Canna abbattibile
Canna girevole 360°
Materiale: ottone
Colore: oro spazzolato",/images/gattoni_prodotti/MiscelatorelavellocucinaorospazzolatocannaabbattibileGattoni6014765SG.webp
Miscelatore lavello cucina per acqua depurata Gattoni 0196/PCC0,Gattoni,"Marca: Gattoni Rubinetterie
Sere: H2O
Flessibili di collegamento Ø3/8""G inclusi
Kit di fissaggio incluso
3 uscite
Doccia in ottone removibile
Molla in acciaio inox
Materiale: ottone
Colore: cromo",https://www.rubinetteriashop.com/39069-large_default/miscelatore-lavello-cucina-per-acqua-depurata-gattoni-0196pcc0.jpg
Miscelatore lavello cucina sottofinestra acciaio spazzolato Gattoni Rubinetterie 6015065NS,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Underwindow
Flessibili di collegamento Ø 3/8""G inclusi
Kit di fissaggio incluso
bocca orientabile di 360°
doccia in ottone 2 getti
Materiale: ottone
Colore: acciaio spazzolato",/images/gattoni_prodotti/MiscelatorelavellocucinasottofinestraacciaiospazzolatoGattoniRubinetterie6015065NS.webp
Miscelatore lavello cucina sottofinestra bianco opaco Gattoni Rubinetterie 6015065BO,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Underwindow
Flessibili di collegamento Ø 3/8""G inclusi
Kit di fissaggio incluso
bocca orientabile di 360°
doccia in ottone 2 getti
Materiale: ottone
Colore: Bianco opaco",/images/gattoni_prodotti/MiscelatorelavellocucinasottofinestrabiancoopacoGattoniRubinetterie6015065BO.webp
Miscelatore lavello cucina sottofinestra colore oro satinato Gattoni Rubinetterie 6015065SG,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Underwindow
Flessibili di collegamento Ø 3/8""G inclusi
Kit di fissaggio incluso
bocca orientabile di 360°
doccia in ottone 2 getti
Materiale: ottone
Colore: Oro spazzolato",/images/gattoni_prodotti/MiscelatorelavellocucinasottofinestracoloreorosatinatoGattoniRubinetterie6015065SG.webp
Miscelatore lavello cucina sottofinestra con molla Gattoni Rubinetterie 0285/PCC0.,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Underwindow
Altezza totale 544 mm
Altezza minima 65
Flessibili di connessione Ø 3/8""G inclusi
Kit di fissaggio incluso
doccia in ottone 2 getti
bocca orientabile 360°
Materiale: Ottone
Colore: cromo",/images/gattoni_prodotti/MiscelatorelavellocucinasottofinestraconmollaGattoniRubinetterie0285PCC0.webp
Miscelatore lavello cucina sottofinestra nero opaco Gattoni Rubinetterie 6015065NO,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Underwindow
Flessibili di collegamento Ø 3/8""G inclusi
Kit di fissaggio incluso
bocca orientabile di 360°
doccia in ottone 2 getti
Materiale: ottone
Colore: nero opaco",/images/gattoni_prodotti/MiscelatorelavellocucinasottofinestraneroopacoGattoniRubinetterie6015065NO.webp
Miscelatore lavello cucina terra di francia con doccia estraibile doppio getto Gattoni Mercurio 0220/PC0T,Gattoni,"Marca: Gattoni Rubinetterie
Serie: Mercurio
Flessibili di collegamento Ø3/8""G inclusi
Kit di fissaggio incluso
Doccia in ABS con pulsante
Doppio Getto
Flessibile con piombo
Materiale: ottone - ABS
Colore: terra di francia",/images/gattoni_prodotti/MiscelatorelavellocucinaterradifranciacondocciaestraibiledoppiogettoGattoniMercurio0220PC0T.webp
Miscelatore monocomando lavabo a parete Gattoni Circle Two 9137/90C0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Circle Two
Attacchi standard 1/2""G inclusi
Bocca lunga 208 mm
Materiale: ottone
Colore: cromo",/images/gattoni_prodotti/MiscelatoremonocomandolavaboapareteGattoniCircleTwo913790C0.webp
Miscelatore monocomando lavabo in ottone colore oro Gattoni Antigua 3441/34D0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Antigua
Piletta di scarico 1""1/4 inclusa
Flessibili di collegamento 3/8""G inclusi
Kit di fissaggio incluso
Materiale: ottone
Colore: oro",/images/gattoni_prodotti/MiscelatoremonocomandolavaboinottonecoloreoroGattoniAntigua344134D0.webp
Miscelatore monocomando per bidet modello retrò colore bronzo Gattoni Oxford 3150/31VB,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Oxford
Altezza prodotto: 189 mm
Lunghezza prodotto: 161 mm
Dimensioni base: Ø 50 mm
Aeratore a snodo
Flessibili di collegamento 3/8""G inclusi
Kit di fissaggio incluso
Senza piletta di scarico
Materiale: ottone
Colore: bronzo",/images/gattoni_prodotti/MiscelatoremonocomandoperbidetmodelloretròcolorebronzoGattoniOxford315031VB.webp
Miscelatore monocomando per bidet modello retrò colore nichel spazzolato Gattoni Oxford 3150/31NS,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Oxford
Altezza prodotto: 189 mm
Lunghezza prodotto: 161 mm
Dimensioni base: Ø 50 mm
Aeratore a snodo
Flessibili di collegamento 3/8""G inclusi
Kit di fissaggio incluso
Senza piletta di scarico
Materiale: ottone
Colore: nichel spazzolato",/images/gattoni_prodotti/MiscelatoremonocomandoperbidetmodelloretròcolorenichelspazzolatoGattoniOxford315031NS.webp
Miscelatore monocomando per bidet modello retrò colore oro Gattoni Oxford 3150/31D0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Oxford
Altezza prodotto: 189 mm
Lunghezza prodotto: 161 mm
Dimensioni base: Ø 50 mm
Aeratore a snodo
Flessibili di collegamento 3/8""G inclusi
Kit di fissaggio incluso
Senza piletta di scarico
Materiale: ottone
Colore: oro",/images/gattoni_prodotti/MiscelatoremonocomandoperbidetmodelloretròcoloreoroGattoniOxford315031D0.webp
Miscelatore monocomando per bidet modello retrò colore rame Gattoni Oxford 3150/31VC,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Oxford
Altezza prodotto: 189 mm
Lunghezza prodotto: 161 mm
Dimensioni base: Ø 50 mm
Aeratore a snodo
Flessibili di collegamento 3/8""G inclusi
Kit di fissaggio incluso
Senza piletta di scarico
Materiale: ottone
Colore: rame",/images/gattoni_prodotti/MiscelatoremonocomandoperbidetmodelloretròcolorerameGattoniOxford315031VC.webp
Miscelatore monocomando per lavabo a parete modello retrò colore bronzo Gattoni Oxford 3138/31VB,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Oxford
Corpo incasso monoblocco incluso
Attacchi 1/2""G standard
Lunghezza bocca: 219 mm
Dimensioni placche copriforo: Ø 63 mm
Senza piletta di scarico
Materiale: ottone
Colore: bronzo",/images/gattoni_prodotti/MiscelatoremonocomandoperlavaboaparetemodelloretròcolorebronzoGattoniOxford313831VB.webp
Miscelatore monocomando per lavabo a parete modello retrò colore nichel spazzolato Gattoni Oxford 3138/31NS,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Oxford
Corpo incasso monoblocco incluso
Attacchi 1/2""G standard
Lunghezza bocca: 219 mm
Dimensioni placche copriforo: Ø 63 mm
Senza piletta di scarico
Materiale: ottone
Colore: nichel spazzolato",/images/gattoni_prodotti/MiscelatoremonocomandoperlavaboaparetemodelloretròcolorenichelspazzolatoGattoniOxford313831NS.webp
Miscelatore monocomando per lavabo a parete modello retrò colore oro Gattoni Oxford 3138/31D0,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Oxford
Corpo incasso monoblocco incluso
Attacchi 1/2""G standard
Lunghezza bocca: 219 mm
Dimensioni placche copriforo: Ø 63 mm
Senza piletta di scarico
Materiale: ottone
Colore: oro",/images/gattoni_prodotti/MiscelatoremonocomandoperlavaboaparetemodelloretròcoloreoroGattoniOxford313831D0.webp
Miscelatore monocomando per lavabo a parete modello retrò colore rame Gattoni Oxford 3138/31VC,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Oxford
Corpo incasso monoblocco incluso
Attacchi 1/2""G standard
Lunghezza bocca: 219 mm
Dimensioni placche copriforo: Ø 63 mm
Senza piletta di scarico
Materiale: ottone
Colore: rame",/images/gattoni_prodotti/MiscelatoremonocomandoperlavaboaparetemodelloretròcolorerameGattoniOxford313831VC.webp
Miscelatore monocomando per lavabo alto modello retrò colore bronzo Gattoni Oxford 3145/31VB,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Oxford
Altezza prodotto: 346 mm
Lunghezza prodotto: 245 mm
Dimensioni base: Ø 50 mm
Flessibili di collegamento 3/8""G inclusi
Kit di fissaggio incluso
Senza piletta di scarico
Materiale: ottone
Colore: bronzo",/images/gattoni_prodotti/MiscelatoremonocomandoperlavaboaltomodelloretròcolorebronzoGattoniOxford314531VB.webp
Miscelatore monocomando per lavabo alto modello retrò colore nichel spazzolato Gattoni Oxford 3145/31NS,Gattoni,"Marca: Gattoni Rubinetteria
Serie: Oxford
Altezza prodotto: 346 mm
Lunghezza prodotto: 245 mm
Dimensioni base: Ø 50 mm
Flessibili di collegamento 3/8""G inclusi
Kit di fissaggio incluso
Senza piletta di scarico
Materiale: ottone
Colore: nichel spazzolato",/images/gattoni_prodotti/MiscelatoremonocomandoperlavaboaltomodelloretròcolorenichelspazzolatoGattoniOxford314531NS.webp
